試合日,月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2007-12-08,12,武富士バンブー,久光製薬スプリングス,7,,内藤香菜子,4,■,■,■,■,nan,22,8,2,36.4,27.3,2.00,0,0,0,-,5,1.25,10,0,0,3,7.5,2,2,0,100.0,13
2007-12-08,12,武富士バンブー,久光製薬スプリングス,8,,石川友紀,4,■,■,■,■,nan,11,5,1,45.5,36.4,1.25,0,0,0,-,0,-,17,1,3,6,14.7,2,1,0,50.0,6
2007-12-08,12,武富士バンブー,久光製薬スプリングス,10,,今村直美,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,1,0,0,0.0,0
2007-12-08,12,武富士バンブー,久光製薬スプリングス,11,,平井真栄,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2007-12-08,12,武富士バンブー,久光製薬スプリングス,18,,砂田遥,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-12-08,12,武富士バンブー,久光製薬スプリングス,22,,石田瑞穂,2,■,■,nan,nan,nan,8,0,1,0.0,-12.5,-,3,0,1,0.0,0,-,2,0,1,0,0.0,3,1,0,33.3,0
2007-12-08,12,武富士バンブー,久光製薬スプリングス,25,,ニコリッチイェレナ,4,■,■,■,■,nan,34,15,4,44.1,32.4,3.75,7,2,1,28.6,0,-,11,0,2,1,2.3,37,21,0,56.8,15
2007-12-08,12,武富士バンブー,久光製薬スプリングス,33,L,和久山志恵里,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,12,0,66.7,0
2007-12-08,12,久光製薬スプリングス,武富士バンブー,1,,仁木希,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0,0,-,0
2007-12-08,12,久光製薬スプリングス,武富士バンブー,2,,榛澤舞子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-12-08,12,久光製薬スプリングス,武富士バンブー,4,,先野久美子,4,■,■,■,■,nan,24,10,0,41.7,41.7,2.50,0,0,0,-,6,1.50,16,1,1,3,10.9,0,0,0,-,17
2007-12-08,12,久光製薬スプリングス,武富士バンブー,7,,狩野美雪,4,■,■,■,■,nan,25,9,2,36.0,28.0,2.25,1,0,1,0.0,1,0.25,21,2,3,7,16.0,34,26,0,76.5,12
2007-12-08,12,久光製薬スプリングス,武富士バンブー,8,,大村加奈子,4,■,■,■,■,nan,14,5,0,35.7,35.7,1.25,0,0,0,-,1,0.25,10,0,1,4,10.0,0,0,0,-,6
2007-12-08,12,久光製薬スプリングス,武富士バンブー,9,,平井香菜子,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-12-08,12,久光製薬スプリングス,武富士バンブー,10,L,佐野優子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,19,0,82.6,0
2007-12-08,12,久光製薬スプリングス,武富士バンブー,11,,パブロワイエレナ,4,■,■,■,■,nan,55,29,4,52.7,45.5,7.25,7,3,1,42.9,1,0.25,12,0,4,4,8.3,6,3,0,50.0,30
2007-12-08,12,久光製薬スプリングス,武富士バンブー,12,,渡辺真由美,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2007-12-08,12,久光製薬スプリングス,武富士バンブー,13,,三上彩,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-12-08,12,久光製薬スプリングス,武富士バンブー,17,,橋本直子,4,■,■,■,■,nan,2,2,0,100.0,100.0,0.50,0,0,0,-,0,-,18,1,6,4,11.1,1,0,0,0.0,3
2007-12-08,12,久光製薬スプリングス,武富士バンブー,20,,狩野舞子,4,■,■,■,■,nan,22,5,1,22.7,18.2,1.25,8,2,0,25.0,2,0.50,15,2,2,4,18.7,8,6,0,75.0,9
2007-12-08,12,日立リヴァーレ,NECレッドロケッツ,1,,黒羽桂子,4,■,■,■,■,nan,3,1,0,33.3,33.3,0.25,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-,1
2007-12-08,12,日立リヴァーレ,NECレッドロケッツ,2,,板橋恵,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,7,1,1,1,17.9,0,0,0,-,1
2007-12-08,12,日立リヴァーレ,NECレッドロケッツ,3,,松尾留比子,4,■,■,■,■,nan,45,14,3,31.1,24.4,3.50,0,0,0,-,0,-,9,0,1,0,0.0,18,13,0,72.2,14
2007-12-08,12,日立リヴァーレ,NECレッドロケッツ,4,L,田中弓貴,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,7,0,77.8,0
2007-12-08,12,日立リヴァーレ,NECレッドロケッツ,5,,高橋智子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-12-08,12,日立リヴァーレ,NECレッドロケッツ,6,,水口友見,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,1,5.0,0,0,0,-,0
2007-12-08,12,日立リヴァーレ,NECレッドロケッツ,7,,二川万里子,4,■,■,■,■,nan,23,8,1,34.8,30.4,2.00,0,0,0,-,0,-,12,1,1,3,14.6,0,0,0,-,9
2007-12-08,12,日立リヴァーレ,NECレッドロケッツ,8,,井西彩乃,4,■,■,■,■,nan,25,8,1,32.0,28.0,2.00,0,0,0,-,1,0.25,12,0,0,5,10.4,34,26,0,76.5,9
2007-12-08,12,日立リヴァーレ,NECレッドロケッツ,9,,藤崎朱里,4,■,■,■,■,nan,28,10,2,35.7,28.6,2.50,1,1,0,100.0,1,0.25,14,0,2,1,1.8,18,13,0,72.2,11
2007-12-08,12,日立リヴァーレ,NECレッドロケッツ,13,,田原香理,4,■,■,■,■,nan,29,11,0,37.9,37.9,2.75,0,0,0,-,2,0.50,12,0,1,1,2.1,0,0,0,-,13
2007-12-08,12,日立リヴァーレ,NECレッドロケッツ,18,,張紫音,3,nan,□,□,□,nan,5,1,1,20.0,0.0,0.33,0,0,0,-,1,0.33,4,0,0,0,0.0,2,2,0,100.0,2
2007-12-08,12,日立リヴァーレ,NECレッドロケッツ,19,,中村かおり,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,4,2,0,50.0,0
2007-12-08,12,NECレッドロケッツ,日立リヴァーレ,1,,高橋みゆき,4,■,■,■,■,nan,27,13,2,48.1,40.7,3.25,0,0,0,-,0,-,23,0,2,2,2.2,21,18,0,85.7,13
2007-12-08,12,NECレッドロケッツ,日立リヴァーレ,2,,杉山祥子,4,■,■,■,■,nan,19,9,1,47.4,42.1,2.25,0,0,0,-,2,0.50,19,0,0,7,9.2,1,0,0,0.0,11
2007-12-08,12,NECレッドロケッツ,日立リヴァーレ,3,,大貫美奈子,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-12-08,12,NECレッドロケッツ,日立リヴァーレ,4,,松崎さ代子,4,■,■,■,■,nan,34,18,2,52.9,47.1,4.50,3,1,0,33.3,4,1.00,9,1,2,2,14.4,1,1,0,100.0,23
2007-12-08,12,NECレッドロケッツ,日立リヴァーレ,5,,田口恵,3,□,nan,□,□,nan,3,1,0,33.3,33.3,0.33,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2007-12-08,12,NECレッドロケッツ,日立リヴァーレ,6,L,成田郁久美,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,31,25,0,80.6,0
2007-12-08,12,NECレッドロケッツ,日立リヴァーレ,7,,中村真美,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2007-12-08,12,NECレッドロケッツ,日立リヴァーレ,9,,有田沙織,4,■,■,■,■,nan,25,10,0,40.0,40.0,2.50,5,2,0,40.0,1,0.25,19,3,3,1,15.0,12,9,0,75.0,14
2007-12-08,12,NECレッドロケッツ,日立リヴァーレ,10,,秋山美幸,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,13,1,1,3,11.9,0,0,0,-,2
2007-12-08,12,NECレッドロケッツ,日立リヴァーレ,11,,アルドリッチエリン,4,■,■,■,■,nan,26,15,2,57.7,50.0,3.75,0,0,0,-,1,0.25,6,0,1,0,0.0,0,0,0,-,16
2007-12-08,12,NECレッドロケッツ,日立リヴァーレ,12,,内山みなみ,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,2,12.5,5,5,0,100.0,0
2007-12-08,12,NECレッドロケッツ,日立リヴァーレ,17,,高崎紗緒梨,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-12-08,12,岡山シーガルズ,東レアローズ,1,L,吉田みなみ,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,8,0,57.1,0
2007-12-08,12,岡山シーガルズ,東レアローズ,2,,山口舞,3,■,■,■,nan,nan,16,8,1,50.0,43.8,2.67,0,0,0,-,1,0.33,6,0,2,0,0.0,12,7,0,58.3,9
2007-12-08,12,岡山シーガルズ,東レアローズ,3,,米村信子,3,□,□,□,nan,nan,8,2,1,25.0,12.5,0.67,0,0,0,-,0,-,4,0,0,1,6.2,5,2,0,40.0,2
2007-12-08,12,岡山シーガルズ,東レアローズ,7,,神田千絵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-12-08,12,岡山シーガルズ,東レアローズ,12,,村田奈都美,3,■,■,■,nan,nan,31,10,3,32.3,22.6,3.33,1,0,0,0.0,1,0.33,10,0,1,2,5.0,19,17,0,89.5,11
2007-12-08,12,岡山シーガルズ,東レアローズ,13,,高松未,3,□,■,■,nan,nan,13,4,0,30.8,30.8,1.33,1,0,0,0.0,1,0.33,7,0,0,1,3.6,12,10,0,83.3,5
2007-12-08,12,岡山シーガルズ,東レアローズ,15,,岡野弘子,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,1,0.33,7,0,0,4,14.3,0,0,0,-,2
2007-12-08,12,岡山シーガルズ,東レアローズ,17,,小林亜里沙,3,■,□,□,nan,nan,4,0,0,0.0,0.0,-,0,0,0,-,0,-,3,0,0,0,0.0,1,1,0,100.0,0
2007-12-08,12,岡山シーガルズ,東レアローズ,18,,金森純子,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,1,0,0,26.7,0,0,0,-,1
2007-12-08,12,岡山シーガルズ,東レアローズ,21,,森和代,3,■,■,■,nan,nan,22,6,0,27.3,27.3,2.00,0,0,0,-,1,0.33,8,0,2,2,6.2,5,2,0,40.0,7
2007-12-08,12,岡山シーガルズ,東レアローズ,33,,若浦貴子,3,■,■,■,nan,nan,23,6,2,26.1,17.4,2.00,0,0,0,-,0,-,7,0,0,0,0.0,3,2,0,66.7,6
2007-12-08,12,岡山シーガルズ,東レアローズ,41,,小菅真弓,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-12-08,12,東レアローズ,岡山シーガルズ,1,,向井久子,3,■,■,■,nan,nan,38,15,3,39.5,31.6,5.00,4,1,1,25.0,2,0.67,13,0,0,2,3.8,0,0,0,-,17
2007-12-08,12,東レアローズ,岡山シーガルズ,2,,芝田安希,3,■,■,■,nan,nan,20,9,0,45.0,45.0,3.00,0,0,0,-,1,0.33,11,0,1,6,13.6,15,10,0,66.7,10
2007-12-08,12,東レアローズ,岡山シーガルズ,3,,西脇万里子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-12-08,12,東レアローズ,岡山シーガルズ,4,,冨田寧寧,3,■,■,■,nan,nan,15,7,0,46.7,46.7,2.33,0,0,0,-,1,0.33,7,0,0,2,7.1,0,0,0,-,8
2007-12-08,12,東レアローズ,岡山シーガルズ,6,,荒木絵里香,3,■,■,■,nan,nan,14,6,3,42.9,21.4,2.00,1,0,1,0.0,4,1.33,12,1,0,3,12.9,0,0,0,-,11
2007-12-08,12,東レアローズ,岡山シーガルズ,7,L,濱口華菜里,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,11,0,68.8,0
2007-12-08,12,東レアローズ,岡山シーガルズ,8,,中道瞳,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,19,1,0,3,8.2,0,0,0,-,2
2007-12-08,12,東レアローズ,岡山シーガルズ,9,,大山未希,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,1,1.00,0,0,0,0,-,0,0,0,-,1
2007-12-08,12,東レアローズ,岡山シーガルズ,11,,木村沙織,3,■,■,■,nan,nan,29,9,1,31.0,27.6,3.00,0,0,0,-,2,0.67,9,0,2,2,5.6,19,18,0,94.7,11
2007-12-08,12,東レアローズ,岡山シーガルズ,12,,佐藤美耶,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-,0
2007-12-08,12,東レアローズ,岡山シーガルズ,13,,高田ありさ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-12-08,12,東レアローズ,岡山シーガルズ,15,,迫田さおり,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-12-08,12,JTマーヴェラス,デンソーエアリービーズ,1,,坂下麻衣子,3,□,nan,□,□,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-12-08,12,JTマーヴェラス,デンソーエアリービーズ,2,,谷口雅美,4,■,■,■,■,nan,46,21,1,45.7,43.5,5.25,7,2,0,28.6,2,0.50,9,0,2,2,5.6,14,7,0,50.0,23
2007-12-08,12,JTマーヴェラス,デンソーエアリービーズ,3,,モレーノケニー,4,■,■,■,■,nan,44,17,3,38.6,31.8,4.25,20,10,2,50.0,0,-,11,0,3,2,4.5,1,1,0,100.0,17
2007-12-08,12,JTマーヴェラス,デンソーエアリービーズ,5,L,菅山かおる,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,36,20,0,55.6,0
2007-12-08,12,JTマーヴェラス,デンソーエアリービーズ,7,,竹下佳江,4,■,■,■,■,nan,1,1,0,100.0,100.0,0.25,0,0,0,-,1,0.25,10,0,0,2,5.0,0,0,0,-,2
2007-12-08,12,JTマーヴェラス,デンソーエアリービーズ,8,,高木理江,3,■,■,nan,□,nan,21,7,1,33.3,28.6,2.33,1,0,1,0.0,0,-,11,0,0,5,11.4,14,10,0,71.4,7
2007-12-08,12,JTマーヴェラス,デンソーエアリービーズ,9,,宝来麻紀子,4,■,■,■,■,nan,16,9,1,56.2,50.0,2.25,0,0,0,-,2,0.50,10,0,2,0,0.0,1,1,0,100.0,11
2007-12-08,12,JTマーヴェラス,デンソーエアリービーズ,11,,小酒翔子,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,2,2,0,100.0,0
2007-12-08,12,JTマーヴェラス,デンソーエアリービーズ,14,,遠藤りつこ,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2007-12-08,12,JTマーヴェラス,デンソーエアリービーズ,15,,位田愛,4,□,□,■,■,nan,15,2,0,13.3,13.3,0.50,1,0,0,0.0,1,0.25,15,1,0,5,13.7,14,8,0,57.1,4
2007-12-08,12,JTマーヴェラス,デンソーエアリービーズ,16,,神本千佳,2,■,■,nan,nan,nan,4,1,1,25.0,0.0,0.50,0,0,0,-,0,-,3,0,2,0,0.0,1,1,0,100.0,1
2007-12-08,12,JTマーヴェラス,デンソーエアリービーズ,17,,加藤千尋,3,nan,□,■,■,nan,6,1,0,16.7,16.7,0.33,0,0,0,-,2,0.67,8,0,2,3,9.4,0,0,0,-,3
2007-12-08,12,デンソーエアリービーズ,JTマーヴェラス,1,,眞恵子,4,■,■,■,■,nan,25,10,0,40.0,40.0,2.50,2,0,0,0.0,5,1.25,10,1,2,2,15.0,0,0,0,-,16
2007-12-08,12,デンソーエアリービーズ,JTマーヴェラス,2,,矢野美子,4,■,■,■,■,nan,17,6,1,35.3,29.4,1.50,0,0,0,-,2,0.50,16,0,3,7,10.9,1,1,0,100.0,8
2007-12-08,12,デンソーエアリービーズ,JTマーヴェラス,3,,福田舞,1,nan,nan,□,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2007-12-08,12,デンソーエアリービーズ,JTマーヴェラス,4,,細田絵理,4,■,■,■,■,nan,54,22,1,40.7,38.9,5.50,0,0,0,-,1,0.25,14,1,1,5,14.6,16,10,0,62.5,24
2007-12-08,12,デンソーエアリービーズ,JTマーヴェラス,5,,岡野知子,4,■,■,■,■,nan,30,11,1,36.7,33.3,2.75,2,0,0,0.0,3,0.75,16,0,0,6,9.4,22,17,0,77.3,14
2007-12-08,12,デンソーエアリービーズ,JTマーヴェラス,6,,横山雅美,4,■,■,■,■,nan,2,1,0,50.0,50.0,0.25,0,0,0,-,1,0.25,15,0,0,6,10.0,0,0,0,-,2
2007-12-08,12,デンソーエアリービーズ,JTマーヴェラス,8,,井上香織,4,■,■,■,■,nan,13,7,1,53.8,46.2,1.75,0,0,0,-,2,0.50,12,0,0,4,8.3,1,1,0,100.0,9
2007-12-08,12,デンソーエアリービーズ,JTマーヴェラス,9,L,櫻井由香,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,12,0,75.0,0
2007-12-08,12,デンソーエアリービーズ,JTマーヴェラス,10,,木村智香子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-12-08,12,デンソーエアリービーズ,JTマーヴェラス,12,,高橋潤子,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-12-08,12,デンソーエアリービーズ,JTマーヴェラス,14,,大槻真弥,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2007-12-08,12,デンソーエアリービーズ,JTマーヴェラス,16,,片下恭子,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,15,9,0,60.0,0
2007-12-09,12,岡山シーガルズ,日立リヴァーレ,1,L,吉田みなみ,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,8,0,72.7,0
2007-12-09,12,岡山シーガルズ,日立リヴァーレ,2,,山口舞,3,■,■,■,nan,nan,13,7,0,53.8,53.8,2.33,0,0,0,-,3,1.00,14,0,0,6,10.7,12,8,0,66.7,10
2007-12-09,12,岡山シーガルズ,日立リヴァーレ,3,,米村信子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-12-09,12,岡山シーガルズ,日立リヴァーレ,4,,野村まり,2,nan,□,□,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.50,0,0,0,0,-,0,0,0,-,1
2007-12-09,12,岡山シーガルズ,日立リヴァーレ,7,,神田千絵,3,■,■,■,nan,nan,27,12,2,44.4,37.0,4.00,0,0,0,-,1,0.33,14,0,1,9,16.1,2,0,0,0.0,13
2007-12-09,12,岡山シーガルズ,日立リヴァーレ,12,,村田奈都美,2,nan,□,□,nan,nan,4,2,0,50.0,50.0,1.00,0,0,0,-,1,0.50,3,0,0,1,8.3,2,0,0,0.0,3
2007-12-09,12,岡山シーガルズ,日立リヴァーレ,13,,高松未,3,■,■,■,nan,nan,10,4,0,40.0,40.0,1.33,0,0,0,-,2,0.67,12,0,0,5,10.4,10,4,0,40.0,6
2007-12-09,12,岡山シーガルズ,日立リヴァーレ,15,,岡野弘子,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,4,1.33,6,0,1,4,16.7,0,0,0,-,4
2007-12-09,12,岡山シーガルズ,日立リヴァーレ,18,,金森純子,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2007-12-09,12,岡山シーガルズ,日立リヴァーレ,21,,森和代,3,■,■,■,nan,nan,17,8,0,47.1,47.1,2.67,0,0,0,-,3,1.00,17,0,1,7,10.3,3,3,0,100.0,11
