大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
Ｖ・プレミアリーグ男子 2012/13,サントリーサンバーズ,28,37,230,109,24,47.4,90,46,15,51.1,2.95,7,0.19,99,2,3,15,33,12.8,1,0,0,0.0,109,7,5,121
レギュラーラウンド,サントリーサンバーズ,24,33,187,91,20,48.7,75,39,13,52.0,2.76,6,0.18,88,2,3,14,28,13.0,1,0,0,0.0,91,6,5,102
セミファイナルラウンド,サントリーサンバーズ,3,2,14,6,2,42.9,7,4,1,57.1,3.00,0,-,2,0,0,0,1,12.5,0,0,0,-,6,0,0,6
ファイナルラウンド,サントリーサンバーズ,1,2,29,12,2,41.4,8,3,1,37.5,6.00,1,0.50,9,0,0,1,4,11.1,0,0,0,-,12,1,0,13
Ｖ・プレミアリーグ男子 2011/12,サントリーサンバーズ,23,35,85,33,5,38.8,29,9,4,31.0,0.94,2,0.06,27,0,0,5,10,9.3,19,9,0,47.4,33,2,0,35
レギュラーラウンド,サントリーサンバーズ,20,30,84,33,5,39.3,29,9,4,31.0,1.10,2,0.07,27,0,0,5,10,9.3,19,9,0,47.4,33,2,0,35
セミファイナルラウンド,サントリーサンバーズ,3,5,1,0,0,0.0,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ男子 2010/11,サントリーサンバーズ,14,20,9,1,2,11.1,4,0,2,0.0,0.05,0,-,11,0,1,5,4,16.4,1,1,0,100.0,1,0,1,2
レギュラーラウンド,サントリーサンバーズ,14,20,9,1,2,11.1,4,0,2,0.0,0.05,0,-,11,0,1,5,4,16.4,1,1,0,100.0,1,0,1,2
Ｖ・チャレンジリーグ男子 2009/10,東京ヴェルディ,5,12,83,33,13,39.8,35,12,9,34.3,2.75,2,0.17,33,1,1,4,7,10.8,1,1,0,100.0,33,2,2,37
レギュラーラウンド,東京ヴェルディ,4,11,83,33,13,39.8,35,12,9,34.3,3.00,2,0.18,31,0,1,3,7,8.2,1,1,0,100.0,33,2,1,36
上位リーグ,東京ヴェルディ,1,1,0,0,0,-,0,0,0,-,-,0,-,2,1,0,1,0,50.0,0,0,0,-,0,0,1,1
レギュラーシーズン通算,,228,558,2949,1357,193,46.0,715,331,80,46.3,2.43,163,0.29,1616,27,44,282,474,7.4,1435,585,208,48.0,1357,163,71,1591
通算,,264,648,3450,1584,224,45.9,814,379,92,46.6,2.44,185,0.29,1906,33,51,338,565,7.4,1749,716,262,48.4,1584,185,84,1853
