試合日,月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2016-02-07,02,東レアローズ,日立リヴァーレ,6,,峯村沙紀,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-07,02,東レアローズ,日立リヴァーレ,7,,田代佳奈美,3,■,■,nan,□,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,10,2,1,3,23.5,1,0,0,0.0,3
2016-02-07,02,東レアローズ,日立リヴァーレ,8,L,木村美里,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,17,0,70.8,0
2016-02-07,02,東レアローズ,日立リヴァーレ,11,,大野果歩,1,■,nan,nan,nan,nan,3,0,2,0.0,-66.7,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2016-02-07,02,東レアローズ,日立リヴァーレ,12,,下平夏奈,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,0
2016-02-07,02,東レアローズ,日立リヴァーレ,13,,野村明日香,4,□,■,■,■,nan,5,1,0,20.0,20.0,0.25,0,0,0,-,0,-,21,2,1,8,17.1,0,0,0,-,3
2016-02-07,02,東レアローズ,日立リヴァーレ,14,,森優紀,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-07,02,東レアローズ,日立リヴァーレ,15,,伊藤望,4,■,■,■,■,nan,24,8,0,33.3,33.3,2.00,0,0,0,-,3,0.75,8,0,2,1,3.1,1,1,0,100.0,11
2016-02-07,02,東レアローズ,日立リヴァーレ,16,,杉原若葉,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2016-02-07,02,東レアローズ,日立リヴァーレ,19,,白井美沙紀,3,nan,□,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,9,0,1,3,8.3,0,0,0,-,0
2016-02-07,02,東レアローズ,日立リヴァーレ,20,L,中川有美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-07,02,日立リヴァーレ,東レアローズ,2,,小野寺友香,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2016-02-07,02,日立リヴァーレ,東レアローズ,3,,井上奈々朱,4,■,■,■,■,nan,20,10,1,50.0,45.0,2.50,0,0,0,-,4,1.00,10,0,3,3,7.5,1,1,0,100.0,14
2016-02-07,02,日立リヴァーレ,東レアローズ,4,,橋本直子,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2016-02-07,02,日立リヴァーレ,東レアローズ,6,,引地舞,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,0
2016-02-07,02,日立リヴァーレ,東レアローズ,7,,パオリーニローレン,4,■,■,■,■,nan,34,20,1,58.8,55.9,5.00,0,0,0,-,4,1.00,13,1,1,2,11.5,1,0,0,0.0,25
2016-02-07,02,日立リヴァーレ,東レアローズ,8,,佐藤美弥,4,■,■,■,■,nan,4,2,0,50.0,50.0,0.50,0,0,0,-,1,0.25,12,0,1,5,10.4,0,0,0,-,3
2016-02-07,02,日立リヴァーレ,東レアローズ,10,,内瀬戸真実,4,■,■,■,■,nan,39,10,3,25.6,17.9,2.50,2,0,1,0.0,1,0.25,17,1,0,8,17.6,11,8,0,72.7,12
2016-02-07,02,日立リヴァーレ,東レアローズ,11,,栗原恵,1,nan,nan,□,nan,nan,6,3,0,50.0,50.0,3.00,0,0,0,-,0,-,2,0,2,0,0.0,0,0,0,-,3
2016-02-07,02,日立リヴァーレ,東レアローズ,12,,遠井萌仁,4,■,■,■,■,nan,17,7,1,41.2,35.3,1.75,1,0,0,0.0,1,0.25,20,0,1,3,3.8,43,29,0,67.4,8
2016-02-07,02,日立リヴァーレ,東レアローズ,14,,佐々木美麗,4,■,■,■,■,nan,46,10,3,21.7,15.2,2.50,4,0,0,0.0,0,-,12,1,2,2,10.8,3,0,0,0.0,11
2016-02-07,02,日立リヴァーレ,東レアローズ,15,,川村小捺,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-07,02,日立リヴァーレ,東レアローズ,16,,東原枝里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-07,02,日立リヴァーレ,東レアローズ,17,L,斎田杏,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-07,02,日立リヴァーレ,東レアローズ,18,L,小池杏菜,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,28,12,0,42.9,0
2016-02-07,02,久光製薬スプリングス,NECレッドロケッツ,1,,長岡望悠,4,■,■,■,■,nan,74,35,2,47.3,44.6,8.75,28,10,1,35.7,2,0.50,15,0,1,6,10.0,1,1,0,100.0,37
2016-02-07,02,久光製薬スプリングス,NECレッドロケッツ,2,,古藤千鶴,4,■,■,■,■,nan,2,0,0,0.0,0.0,-,0,0,0,-,1,0.25,23,1,0,9,13.3,1,0,0,0.0,2
2016-02-07,02,久光製薬スプリングス,NECレッドロケッツ,3,,新鍋理沙,4,■,■,■,■,nan,44,13,0,29.5,29.5,3.25,0,0,0,-,1,0.25,16,0,1,3,4.7,6,5,0,83.3,14
2016-02-07,02,久光製薬スプリングス,NECレッドロケッツ,4,,岩坂名奈,4,■,■,■,■,nan,16,6,0,37.5,37.5,1.50,0,0,0,-,3,0.75,17,0,2,7,10.3,0,0,0,-,9
2016-02-07,02,久光製薬スプリングス,NECレッドロケッツ,5,,水田祐未,4,■,■,■,■,nan,17,6,0,35.3,35.3,1.50,0,0,0,-,1,0.25,10,0,0,6,15.0,9,7,0,77.8,7
2016-02-07,02,久光製薬スプリングス,NECレッドロケッツ,6,,石井優希,4,■,■,■,■,nan,44,13,1,29.5,27.3,3.25,5,2,0,40.0,1,0.25,12,1,1,6,19.2,70,45,0,64.3,15
2016-02-07,02,久光製薬スプリングス,NECレッドロケッツ,8,,野本梨佳,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-07,02,久光製薬スプリングス,NECレッドロケッツ,10,L,座安琴希,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,7,0,77.8,0
2016-02-07,02,久光製薬スプリングス,NECレッドロケッツ,11,,栄絵里香,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-07,02,久光製薬スプリングス,NECレッドロケッツ,14,,森谷史佳,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2016-02-07,02,久光製薬スプリングス,NECレッドロケッツ,17,,南波美紅,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-07,02,久光製薬スプリングス,NECレッドロケッツ,18,L,戸江真奈,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-07,02,久光製薬スプリングス,NECレッドロケッツ,23,,石橋里紗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-07,02,久光製薬スプリングス,NECレッドロケッツ,24,,中大路絢野,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-07,02,NECレッドロケッツ,久光製薬スプリングス,1,,白垣里紗,4,□,□,□,□,nan,11,2,0,18.2,18.2,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,2
2016-02-07,02,NECレッドロケッツ,久光製薬スプリングス,2,,古賀紗理那,4,■,■,■,■,nan,36,6,0,16.7,16.7,1.50,4,1,0,25.0,4,1.00,15,0,0,4,6.7,17,10,0,58.8,10
2016-02-07,02,NECレッドロケッツ,久光製薬スプリングス,3,,イエリズバシャ,4,□,□,□,■,nan,18,5,1,27.8,22.2,1.25,5,1,0,20.0,5,1.25,7,0,0,1,3.6,0,0,0,-,10
2016-02-07,02,NECレッドロケッツ,久光製薬スプリングス,4,,山口かなめ,4,■,■,■,■,nan,3,3,0,100.0,100.0,0.75,0,0,0,-,0,-,19,1,0,4,9.5,0,0,0,-,4
2016-02-07,02,NECレッドロケッツ,久光製薬スプリングス,5,,大野果奈,4,■,■,■,■,nan,22,7,0,31.8,31.8,1.75,0,0,0,-,3,0.75,22,0,0,9,10.2,0,0,0,-,10
2016-02-07,02,NECレッドロケッツ,久光製薬スプリングス,6,,近江あかり,4,■,■,■,■,nan,40,20,0,50.0,50.0,5.00,1,0,0,0.0,5,1.25,14,2,0,5,20.4,50,26,0,52.0,27
2016-02-07,02,NECレッドロケッツ,久光製薬スプリングス,7,,島村春世,4,■,■,■,■,nan,29,11,0,37.9,37.9,2.75,0,0,0,-,2,0.50,12,0,1,4,8.3,1,0,0,0.0,13
2016-02-07,02,NECレッドロケッツ,久光製薬スプリングス,8,L,鳥越未玖,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,10,0,62.5,0
2016-02-07,02,NECレッドロケッツ,久光製薬スプリングス,10,,岩崎紗也加,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,4,0,100.0,0
2016-02-07,02,NECレッドロケッツ,久光製薬スプリングス,11,,上野香織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-07,02,NECレッドロケッツ,久光製薬スプリングス,12,L,小山綾菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-07,02,NECレッドロケッツ,久光製薬スプリングス,13,,家高七央子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-07,02,NECレッドロケッツ,久光製薬スプリングス,15,,柳田光綺,3,■,■,■,nan,nan,29,8,0,27.6,27.6,2.67,12,4,0,33.3,1,0.33,9,0,1,2,5.6,1,1,0,100.0,9
2016-02-07,02,NECレッドロケッツ,久光製薬スプリングス,16,,奥山優奈,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,02,久光製薬スプリングス,日立リヴァーレ,1,,長岡望悠,3,■,■,■,nan,nan,34,14,0,41.2,41.2,4.67,11,3,0,27.3,0,-,13,1,0,3,11.9,1,0,0,0.0,15
2016-02-13,02,久光製薬スプリングス,日立リヴァーレ,2,,古藤千鶴,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,9,0,2,2,5.6,0,0,0,-,0
2016-02-13,02,久光製薬スプリングス,日立リヴァーレ,3,,新鍋理沙,3,■,■,■,nan,nan,21,6,0,28.6,28.6,2.00,0,0,0,-,2,0.67,9,0,1,4,11.1,17,12,0,70.6,8
2016-02-13,02,久光製薬スプリングス,日立リヴァーレ,4,,岩坂名奈,3,■,■,■,nan,nan,9,5,0,55.6,55.6,1.67,0,0,0,-,1,0.33,12,1,1,3,12.9,0,0,0,-,7
2016-02-13,02,久光製薬スプリングス,日立リヴァーレ,5,,水田祐未,3,■,■,■,nan,nan,16,7,1,43.8,37.5,2.33,0,0,0,-,0,-,5,0,0,1,5.0,1,1,0,100.0,7
2016-02-13,02,久光製薬スプリングス,日立リヴァーレ,6,,石井優希,3,■,■,■,nan,nan,34,10,6,29.4,11.8,3.33,2,0,1,0.0,0,-,12,0,1,4,8.3,28,21,0,75.0,10
2016-02-13,02,久光製薬スプリングス,日立リヴァーレ,8,,野本梨佳,3,□,□,□,nan,nan,2,2,0,100.0,100.0,0.67,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,2
2016-02-13,02,久光製薬スプリングス,日立リヴァーレ,10,L,座安琴希,2,nan,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,2,0,50.0,0
2016-02-13,02,久光製薬スプリングス,日立リヴァーレ,11,,栄絵里香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,02,久光製薬スプリングス,日立リヴァーレ,12,,今村優香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,02,久光製薬スプリングス,日立リヴァーレ,14,,森谷史佳,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2016-02-13,02,久光製薬スプリングス,日立リヴァーレ,18,L,戸江真奈,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,9,0,64.3,0
2016-02-13,02,久光製薬スプリングス,日立リヴァーレ,23,,石橋里紗,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,1,0,0,20.0,0,0,0,-,1
2016-02-13,02,久光製薬スプリングス,日立リヴァーレ,24,,中大路絢野,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2016-02-13,02,日立リヴァーレ,久光製薬スプリングス,2,,小野寺友香,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2016-02-13,02,日立リヴァーレ,久光製薬スプリングス,3,,井上奈々朱,3,■,■,■,nan,nan,12,6,2,50.0,33.3,2.00,0,0,0,-,2,0.67,5,0,1,2,10.0,0,0,0,-,8
2016-02-13,02,日立リヴァーレ,久光製薬スプリングス,4,,橋本直子,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0,0,-,0
2016-02-13,02,日立リヴァーレ,久光製薬スプリングス,5,L,佐藤あり紗,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,8,0,88.9,0
2016-02-13,02,日立リヴァーレ,久光製薬スプリングス,6,,引地舞,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,1,1,2,37.5,0,0,0,-,1
2016-02-13,02,日立リヴァーレ,久光製薬スプリングス,7,,パオリーニローレン,3,■,■,■,nan,nan,35,21,2,60.0,54.3,7.00,0,0,0,-,3,1.00,14,2,2,3,16.8,0,0,0,-,26
2016-02-13,02,日立リヴァーレ,久光製薬スプリングス,8,,佐藤美弥,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,12,1,0,1,10.4,0,0,0,-,1
2016-02-13,02,日立リヴァーレ,久光製薬スプリングス,10,,内瀬戸真実,3,■,■,■,nan,nan,10,4,0,40.0,40.0,1.33,0,0,0,-,0,-,14,0,0,7,12.5,35,23,0,65.7,4
2016-02-13,02,日立リヴァーレ,久光製薬スプリングス,11,,栗原恵,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,02,日立リヴァーレ,久光製薬スプリングス,12,,遠井萌仁,3,■,■,■,nan,nan,22,10,0,45.5,45.5,3.33,0,0,0,-,0,-,9,0,0,2,5.6,18,10,0,55.6,10
2016-02-13,02,日立リヴァーレ,久光製薬スプリングス,14,,佐々木美麗,3,■,■,■,nan,nan,35,8,5,22.9,8.6,2.67,1,0,1,0.0,0,-,12,1,0,1,10.4,0,0,0,-,9
2016-02-13,02,日立リヴァーレ,久光製薬スプリングス,16,,東原枝里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,02,日立リヴァーレ,久光製薬スプリングス,17,L,斎田杏,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,02,日立リヴァーレ,久光製薬スプリングス,18,,小池杏菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,02,岡山シーガルズ,NECレッドロケッツ,2,,山口舞,5,■,■,■,■,■,35,12,0,34.3,34.3,2.40,0,0,0,-,2,0.40,9,0,0,0,0.0,1,1,0,100.0,14
2016-02-13,02,岡山シーガルズ,NECレッドロケッツ,3,,今野加奈子,4,nan,□,□,□,□,16,7,1,43.8,37.5,1.75,0,0,0,-,0,-,3,0,1,1,8.3,5,2,0,40.0,7
2016-02-13,02,岡山シーガルズ,NECレッドロケッツ,5,,宇賀神みずき,2,nan,nan,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,02,岡山シーガルズ,NECレッドロケッツ,6,,浅津ゆうこ,4,■,■,nan,□,□,16,4,2,25.0,12.5,1.00,0,0,0,-,0,-,5,0,0,3,15.0,6,4,0,66.7,4
2016-02-13,02,岡山シーガルズ,NECレッドロケッツ,7,,佐々木萌,5,■,■,■,■,■,44,11,2,25.0,20.5,2.20,0,0,0,-,0,-,12,2,1,3,21.2,39,17,0,43.6,13
2016-02-13,02,岡山シーガルズ,NECレッドロケッツ,8,,川畑愛希,5,■,■,■,■,■,61,14,4,23.0,16.4,2.80,0,0,0,-,1,0.20,11,0,0,2,4.5,24,11,0,45.8,15
2016-02-13,02,岡山シーガルズ,NECレッドロケッツ,11,,香野晶子,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2016-02-13,02,岡山シーガルズ,NECレッドロケッツ,12,,居村杏奈,1,nan,nan,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2016-02-13,02,岡山シーガルズ,NECレッドロケッツ,14,,宮下遥,5,■,■,■,■,■,2,2,0,100.0,100.0,0.40,0,0,0,-,1,0.20,22,0,0,10,11.4,0,0,0,-,3
2016-02-13,02,岡山シーガルズ,NECレッドロケッツ,19,L,森田夕貴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,02,岡山シーガルズ,NECレッドロケッツ,20,L,丸山亜季,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,4,0,33.3,0
2016-02-13,02,岡山シーガルズ,NECレッドロケッツ,24,,川畑夏希,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,02,岡山シーガルズ,NECレッドロケッツ,28,,川島亜依美,5,■,■,■,■,■,26,11,0,42.3,42.3,2.20,0,0,0,-,0,-,18,1,1,6,12.8,0,0,0,-,12
2016-02-13,02,岡山シーガルズ,NECレッドロケッツ,55,,泉夏子,5,□,□,■,■,■,29,7,1,24.1,20.7,1.40,1,0,1,0.0,0,-,16,1,0,6,14.4,12,9,0,75.0,8
2016-02-13,02,NECレッドロケッツ,岡山シーガルズ,1,,白垣里紗,4,□,nan,□,□,□,6,2,0,33.3,33.3,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,2
2016-02-13,02,NECレッドロケッツ,岡山シーガルズ,2,,古賀紗理那,5,■,■,■,■,■,43,19,2,44.2,39.5,3.80,3,1,0,33.3,2,0.40,19,1,2,9,16.1,37,25,0,67.6,22
2016-02-13,02,NECレッドロケッツ,岡山シーガルズ,3,,イエリズバシャ,1,nan,□,nan,nan,nan,4,0,1,0.0,-25.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-13,02,NECレッドロケッツ,岡山シーガルズ,4,,山口かなめ,5,■,■,■,■,■,2,0,1,0.0,-50.0,-,0,0,0,-,1,0.20,17,1,2,6,13.5,0,0,0,-,2
2016-02-13,02,NECレッドロケッツ,岡山シーガルズ,5,,大野果奈,5,■,■,■,■,■,32,14,1,43.8,40.6,2.80,0,0,0,-,1,0.20,11,0,0,3,6.8,0,0,0,-,15
