試合日,月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2015-02-28,02,埼玉上尾メディックス,日立リヴァーレ,4,,近藤志歩,3,■,■,■,nan,nan,27,8,3,29.6,18.5,2.67,2,1,1,50.0,1,0.33,10,1,2,1,10.5,22,14,0,63.6,10
2015-02-28,02,埼玉上尾メディックス,日立リヴァーレ,7,L,山岸あかね,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,9,0,81.8,0
2015-02-28,02,埼玉上尾メディックス,日立リヴァーレ,8,,関舞,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0
2015-02-28,02,埼玉上尾メディックス,日立リヴァーレ,9,,三浦茉実,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-02-28,02,埼玉上尾メディックス,日立リヴァーレ,11,,青柳京古,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-02-28,02,埼玉上尾メディックス,日立リヴァーレ,12,,荒木絵里香,3,■,■,■,nan,nan,16,6,0,37.5,37.5,2.00,0,0,0,-,4,1.33,8,0,1,4,12.5,1,0,0,0.0,10
2015-02-28,02,埼玉上尾メディックス,日立リヴァーレ,15,,マーフィーケリー,3,■,■,■,nan,nan,43,16,3,37.2,30.2,5.33,14,6,1,42.9,1,0.33,18,1,2,6,12.8,1,1,0,100.0,18
2015-02-28,02,埼玉上尾メディックス,日立リヴァーレ,16,,皆本明日香,1,nan,□,nan,nan,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2015-02-28,02,埼玉上尾メディックス,日立リヴァーレ,19,,荒木夕貴,3,■,■,■,nan,nan,29,7,1,24.1,20.7,2.33,0,0,0,-,0,-,15,1,1,9,21.7,13,8,0,61.5,8
2015-02-28,02,埼玉上尾メディックス,日立リヴァーレ,20,,丸山裕子,3,■,■,■,nan,nan,6,4,0,66.7,66.7,1.33,0,0,0,-,1,0.33,11,0,0,4,9.1,0,0,0,-,5
2015-02-28,02,埼玉上尾メディックス,日立リヴァーレ,23,L,大室璃紗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-02-28,02,埼玉上尾メディックス,日立リヴァーレ,24,,冨永こよみ,3,■,■,■,nan,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,1,0.33,11,0,1,3,6.8,0,0,0,-,2
2015-02-28,02,岡山シーガルズ,久光製薬スプリングス,2,,山口舞,4,■,■,■,■,nan,21,10,0,47.6,47.6,2.50,0,0,0,-,1,0.25,12,0,1,2,4.2,0,0,0,-,11
2015-02-28,02,岡山シーガルズ,久光製薬スプリングス,3,,今野加奈子,3,nan,□,■,■,nan,38,10,2,26.3,21.1,3.33,0,0,0,-,0,-,9,0,1,1,2.8,12,5,0,41.7,10
2015-02-28,02,岡山シーガルズ,久光製薬スプリングス,6,,浅津ゆうこ,4,■,■,■,■,nan,40,11,2,27.5,22.5,2.75,7,1,1,14.3,1,0.25,10,0,1,1,2.5,8,4,0,50.0,12
2015-02-28,02,岡山シーガルズ,久光製薬スプリングス,7,,佐々木萌,4,■,■,■,■,nan,72,20,1,27.8,26.4,5.00,0,0,0,-,1,0.25,12,0,0,2,4.2,40,29,0,72.5,21
2015-02-28,02,岡山シーガルズ,久光製薬スプリングス,8,,川畑愛希,1,■,nan,nan,nan,nan,7,1,0,14.3,14.3,1.00,0,0,0,-,0,-,3,0,0,1,8.3,7,4,0,57.1,1
2015-02-28,02,岡山シーガルズ,久光製薬スプリングス,11,,香野晶子,1,□,nan,nan,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2015-02-28,02,岡山シーガルズ,久光製薬スプリングス,14,,宮下遥,4,■,■,■,■,nan,2,1,0,50.0,50.0,0.25,0,0,0,-,0,-,15,0,0,4,6.7,0,0,0,-,1
2015-02-28,02,岡山シーガルズ,久光製薬スプリングス,18,,金田修佳,3,□,■,nan,□,nan,5,0,1,0.0,-20.0,-,0,0,0,-,0,-,3,0,0,1,8.3,3,2,0,66.7,0
2015-02-28,02,岡山シーガルズ,久光製薬スプリングス,20,L,丸山亜季,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,10,0,76.9,0
2015-02-28,02,岡山シーガルズ,久光製薬スプリングス,23,L,東万純,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,0
2015-02-28,02,岡山シーガルズ,久光製薬スプリングス,24,,川畑夏希,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,4,3,0,75.0,0
2015-02-28,02,岡山シーガルズ,久光製薬スプリングス,27,,森田結香,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-02-28,02,岡山シーガルズ,久光製薬スプリングス,28,,川島亜依美,4,■,■,■,■,nan,13,3,0,23.1,23.1,0.75,0,0,0,-,0,-,13,1,0,2,10.0,0,0,0,-,4
2015-02-28,02,岡山シーガルズ,久光製薬スプリングス,55,,泉夏子,2,nan,nan,□,□,nan,3,1,0,33.3,33.3,0.50,0,0,0,-,0,-,2,1,0,0,50.0,0,0,0,-,2
2015-02-28,02,久光製薬スプリングス,岡山シーガルズ,1,,長岡望悠,4,■,■,■,■,nan,49,23,3,46.9,40.8,5.75,12,5,2,41.7,1,0.25,10,0,1,5,12.5,0,0,0,-,24
2015-02-28,02,久光製薬スプリングス,岡山シーガルズ,2,,古藤千鶴,4,■,■,■,■,nan,3,1,0,33.3,33.3,0.25,0,0,0,-,1,0.25,11,0,0,6,13.6,0,0,0,-,2
2015-02-28,02,久光製薬スプリングス,岡山シーガルズ,3,,新鍋理沙,4,■,■,■,■,nan,54,17,1,31.5,29.6,4.25,1,0,1,0.0,0,-,15,0,2,5,8.3,30,26,0,86.7,17
2015-02-28,02,久光製薬スプリングス,岡山シーガルズ,4,,岩坂名奈,4,■,■,■,■,nan,19,9,1,47.4,42.1,2.25,0,0,0,-,3,0.75,11,0,1,4,9.1,0,0,0,-,12
2015-02-28,02,久光製薬スプリングス,岡山シーガルズ,5,,水田祐未,4,■,■,■,■,nan,21,5,2,23.8,14.3,1.25,0,0,0,-,0,-,14,0,1,5,8.9,2,0,0,0.0,5
2015-02-28,02,久光製薬スプリングス,岡山シーガルズ,6,,石井優希,4,■,■,■,■,nan,47,20,4,42.6,34.0,5.00,0,0,0,-,0,-,21,1,0,3,7.4,35,28,0,80.0,21
2015-02-28,02,久光製薬スプリングス,岡山シーガルズ,8,,野本梨佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-02-28,02,久光製薬スプリングス,岡山シーガルズ,9,,ミハイロビッチブランキツァ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-02-28,02,久光製薬スプリングス,岡山シーガルズ,10,L,座安琴希,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,8,0,72.7,0
2015-02-28,02,久光製薬スプリングス,岡山シーガルズ,13,,村田しおり,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,9,0,0,2,5.6,0,0,0,-,0
2015-02-28,02,久光製薬スプリングス,岡山シーガルズ,18,,戸江真奈,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,2,2,0,100.0,0
2015-02-28,02,久光製薬スプリングス,岡山シーガルズ,20,L,筒井さやか,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-02-28,02,久光製薬スプリングス,岡山シーガルズ,23,,石橋里紗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-02-28,02,久光製薬スプリングス,岡山シーガルズ,24,,中大路絢野,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-02-28,02,東レアローズ,NECレッドロケッツ,1,,中道瞳,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,9,0,0,2,5.6,0,0,0,-,1
2015-02-28,02,東レアローズ,NECレッドロケッツ,2,,高田ありさ,3,■,■,■,nan,nan,27,8,2,29.6,22.2,2.67,0,0,0,-,0,-,11,0,0,4,9.1,38,22,0,57.9,8
2015-02-28,02,東レアローズ,NECレッドロケッツ,3,,木村沙織,3,■,■,■,nan,nan,35,12,2,34.3,28.6,4.00,6,1,0,16.7,0,-,13,0,1,3,5.8,12,8,0,66.7,12
2015-02-28,02,東レアローズ,NECレッドロケッツ,4,,迫田さおり,3,■,■,■,nan,nan,42,15,2,35.7,31.0,5.00,10,4,1,40.0,1,0.33,11,0,0,2,4.5,0,0,0,-,16
2015-02-28,02,東レアローズ,NECレッドロケッツ,5,L,小平花織,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,5,0,45.5,0
2015-02-28,02,東レアローズ,NECレッドロケッツ,6,,峯村沙紀,2,□,□,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,2,2,0,100.0,0
2015-02-28,02,東レアローズ,NECレッドロケッツ,7,,田代佳奈美,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2015-02-28,02,東レアローズ,NECレッドロケッツ,8,L,木村美里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-02-28,02,東レアローズ,NECレッドロケッツ,9,,堀川真理,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-02-28,02,東レアローズ,NECレッドロケッツ,10,,二見梓,1,■,nan,nan,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2015-02-28,02,東レアローズ,NECレッドロケッツ,12,,下平夏奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-02-28,02,東レアローズ,NECレッドロケッツ,13,,野村明日香,3,□,■,■,nan,nan,3,1,0,33.3,33.3,0.33,0,0,0,-,1,0.33,9,0,1,2,5.6,0,0,0,-,2
2015-02-28,02,東レアローズ,NECレッドロケッツ,15,,伊藤望,3,■,■,■,nan,nan,17,7,1,41.2,35.3,2.33,0,0,0,-,0,-,10,0,0,3,7.5,0,0,0,-,7
2015-02-28,02,東レアローズ,NECレッドロケッツ,16,,杉原若葉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-02-28,02,NECレッドロケッツ,東レアローズ,1,,八幡美樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-02-28,02,NECレッドロケッツ,東レアローズ,3,L,イエリズバシャ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-02-28,02,NECレッドロケッツ,東レアローズ,5,,山口かなめ,3,■,■,■,nan,nan,3,2,0,66.7,66.7,0.67,0,0,0,-,2,0.67,16,2,0,8,23.8,0,0,0,-,6
2015-02-28,02,NECレッドロケッツ,東レアローズ,6,,近江あかり,3,■,■,■,nan,nan,24,8,2,33.3,25.0,2.67,3,0,1,0.0,1,0.33,11,0,1,2,4.5,25,17,0,68.0,9
2015-02-28,02,NECレッドロケッツ,東レアローズ,7,,秋山美幸,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-02-28,02,NECレッドロケッツ,東レアローズ,8,,島村春世,3,■,■,■,nan,nan,18,6,1,33.3,27.8,2.00,0,0,0,-,2,0.67,8,0,1,2,6.2,2,2,0,100.0,8
2015-02-28,02,NECレッドロケッツ,東レアローズ,9,,白垣里紗,3,■,■,■,nan,nan,29,13,2,44.8,37.9,4.33,11,5,1,45.5,1,0.33,13,1,1,4,13.8,7,6,0,85.7,15
2015-02-28,02,NECレッドロケッツ,東レアローズ,10,L,岩崎紗也加,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,9,0,75.0,0
2015-02-28,02,NECレッドロケッツ,東レアローズ,13,,鳥越未玖,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,5,0,100.0,0
2015-02-28,02,NECレッドロケッツ,東レアローズ,15,,上野香織,3,■,■,■,nan,nan,12,5,0,41.7,41.7,1.67,0,0,0,-,2,0.67,13,1,4,3,13.5,3,2,0,66.7,8
2015-02-28,02,NECレッドロケッツ,東レアローズ,16,,小山綾菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-02-28,02,NECレッドロケッツ,東レアローズ,17,,家高七央子,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,0
2015-02-28,02,NECレッドロケッツ,東レアローズ,18,,佐川奈美,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-02-28,02,NECレッドロケッツ,東レアローズ,19,,柳田光綺,3,■,■,■,nan,nan,47,16,1,34.0,31.9,5.33,8,3,0,37.5,0,-,12,0,1,5,10.4,10,7,0,70.0,16
2015-03-07,03,NECレッドロケッツ,岡山シーガルズ,1,L,八幡美樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-03-07,03,NECレッドロケッツ,岡山シーガルズ,5,,山口かなめ,4,■,■,■,■,nan,4,1,0,25.0,25.0,0.25,0,0,0,-,0,-,17,1,2,7,15.0,0,0,0,-,2
2015-03-07,03,NECレッドロケッツ,岡山シーガルズ,6,,近江あかり,4,■,■,■,■,nan,39,14,1,35.9,33.3,3.50,2,1,0,50.0,3,0.75,16,1,0,4,11.2,33,24,0,72.7,18
2015-03-07,03,NECレッドロケッツ,岡山シーガルズ,7,,秋山美幸,3,□,□,□,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,1
2015-03-07,03,NECレッドロケッツ,岡山シーガルズ,8,,島村春世,4,■,■,■,■,nan,30,15,0,50.0,50.0,3.75,1,0,0,0.0,0,-,11,1,0,1,11.4,1,1,0,100.0,16
2015-03-07,03,NECレッドロケッツ,岡山シーガルズ,9,,白垣里紗,4,■,■,□,□,nan,20,3,0,15.0,15.0,0.75,5,0,0,0.0,0,-,5,0,1,1,5.0,5,1,0,20.0,3
2015-03-07,03,NECレッドロケッツ,岡山シーガルズ,10,L,岩崎紗也加,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,9,0,69.2,0
2015-03-07,03,NECレッドロケッツ,岡山シーガルズ,12,,大野果奈,4,□,■,■,■,nan,17,7,0,41.2,41.2,1.75,0,0,0,-,1,0.25,8,0,0,4,12.5,0,0,0,-,8
2015-03-07,03,NECレッドロケッツ,岡山シーガルズ,13,,鳥越未玖,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,0,0.0,4,4,0,100.0,0
2015-03-07,03,NECレッドロケッツ,岡山シーガルズ,14,,松崎美歌,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-03-07,03,NECレッドロケッツ,岡山シーガルズ,15,,上野香織,3,■,□,nan,□,nan,6,3,0,50.0,50.0,1.00,0,0,0,-,0,-,8,0,1,4,12.5,0,0,0,-,3
2015-03-07,03,NECレッドロケッツ,岡山シーガルズ,18,,佐川奈美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-03-07,03,NECレッドロケッツ,岡山シーガルズ,19,,柳田光綺,4,■,□,■,■,nan,26,10,1,38.5,34.6,2.50,7,0,1,0.0,2,0.50,11,0,1,3,6.8,0,0,0,-,12
2015-03-07,03,NECレッドロケッツ,岡山シーガルズ,21,,古賀紗理那,4,□,■,■,■,nan,31,12,1,38.7,35.5,3.00,4,1,0,25.0,1,0.25,11,0,0,2,4.5,20,14,0,70.0,13
2015-03-07,03,岡山シーガルズ,NECレッドロケッツ,2,,山口舞,4,■,■,■,□,nan,17,5,1,29.4,23.5,1.25,0,0,0,-,0,-,5,0,0,0,0.0,0,0,0,-,5
2015-03-07,03,岡山シーガルズ,NECレッドロケッツ,3,,今野加奈子,3,nan,□,□,□,nan,8,4,1,50.0,37.5,1.33,0,0,0,-,0,-,3,0,1,0,0.0,6,5,0,83.3,4
2015-03-07,03,岡山シーガルズ,NECレッドロケッツ,4,,関李香,2,nan,nan,□,■,nan,5,2,0,40.0,40.0,1.00,0,0,0,-,0,-,3,0,1,1,8.3,0,0,0,-,2
2015-03-07,03,岡山シーガルズ,NECレッドロケッツ,6,,浅津ゆうこ,4,■,■,■,■,nan,47,16,2,34.0,29.8,4.00,8,2,1,25.0,0,-,15,1,0,5,15.0,12,9,0,75.0,17
2015-03-07,03,岡山シーガルズ,NECレッドロケッツ,7,,佐々木萌,4,■,■,■,■,nan,55,18,2,32.7,29.1,4.50,0,0,0,-,1,0.25,12,0,1,0,0.0,34,20,0,58.8,19
2015-03-07,03,岡山シーガルズ,NECレッドロケッツ,8,,川畑愛希,4,■,■,■,■,nan,42,11,1,26.2,23.8,2.75,0,0,0,-,0,-,8,0,0,4,12.5,18,12,0,66.7,11
2015-03-07,03,岡山シーガルズ,NECレッドロケッツ,14,,宮下遥,4,■,■,■,■,nan,2,2,0,100.0,100.0,0.50,0,0,0,-,0,-,16,0,2,4,6.2,0,0,0,-,2
2015-03-07,03,岡山シーガルズ,NECレッドロケッツ,15,,熊谷桜子,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2015-03-07,03,岡山シーガルズ,NECレッドロケッツ,18,,金田修佳,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,1,0,0,0.0,0
2015-03-07,03,岡山シーガルズ,NECレッドロケッツ,20,L,丸山亜季,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,8,0,80.0,0
2015-03-07,03,岡山シーガルズ,NECレッドロケッツ,23,L,東万純,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-03-07,03,岡山シーガルズ,NECレッドロケッツ,24,,川畑夏希,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,1,1,0,100.0,0
2015-03-07,03,岡山シーガルズ,NECレッドロケッツ,28,,川島亜依美,4,■,■,■,■,nan,22,10,2,45.5,36.4,2.50,0,0,0,-,2,0.50,14,1,2,6,16.4,0,0,0,-,13
2015-03-07,03,岡山シーガルズ,NECレッドロケッツ,55,,泉夏子,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,2,10.0,3,2,0,66.7,0
2015-03-07,03,埼玉上尾メディックス,東レアローズ,1,,土田望未,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2015-03-07,03,埼玉上尾メディックス,東レアローズ,2,,東谷幸子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-03-07,03,埼玉上尾メディックス,東レアローズ,4,,近藤志歩,4,■,■,■,■,nan,35,9,0,25.7,25.7,2.25,2,0,0,0.0,0,-,14,0,2,4,7.1,14,10,0,71.4,9
2015-03-07,03,埼玉上尾メディックス,東レアローズ,7,L,山岸あかね,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,17,0,85.0,0
2015-03-07,03,埼玉上尾メディックス,東レアローズ,8,,関舞,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,0
2015-03-07,03,埼玉上尾メディックス,東レアローズ,9,,三浦茉実,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,1,0.50,0,0,0,0,-,0,0,0,-,1
2015-03-07,03,埼玉上尾メディックス,東レアローズ,11,,青柳京古,2,nan,nan,□,□,nan,4,0,1,0.0,-25.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-03-07,03,埼玉上尾メディックス,東レアローズ,12,,荒木絵里香,4,■,■,■,■,nan,20,9,0,45.0,45.0,2.25,0,0,0,-,2,0.50,12,0,1,5,10.4,7,6,0,85.7,11
2015-03-07,03,埼玉上尾メディックス,東レアローズ,15,,マーフィーケリー,4,■,■,■,■,nan,46,16,1,34.8,32.6,4.00,17,5,1,29.4,3,0.75,19,1,1,4,10.5,1,0,0,0.0,20
2015-03-07,03,埼玉上尾メディックス,東レアローズ,16,,皆本明日香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-03-07,03,埼玉上尾メディックス,東レアローズ,19,,荒木夕貴,4,■,■,■,■,nan,33,15,1,45.5,42.4,3.75,4,1,0,25.0,2,0.50,18,1,0,4,10.0,17,7,0,41.2,18
2015-03-07,03,埼玉上尾メディックス,東レアローズ,20,,丸山裕子,4,■,■,■,■,nan,15,10,0,66.7,66.7,2.50,0,0,0,-,2,0.50,12,0,0,3,6.2,1,1,0,100.0,12
2015-03-07,03,埼玉上尾メディックス,東レアローズ,23,L,大室璃紗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-03-07,03,埼玉上尾メディックス,東レアローズ,24,,冨永こよみ,4,■,■,■,■,nan,8,3,0,37.5,37.5,0.75,0,0,0,-,1,0.25,19,1,2,4,10.5,0,0,0,-,5
2015-03-07,03,東レアローズ,埼玉上尾メディックス,1,,中道瞳,1,■,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-03-07,03,東レアローズ,埼玉上尾メディックス,2,,高田ありさ,4,■,■,■,■,nan,34,13,1,38.2,35.3,3.25,1,0,0,0.0,2,0.50,14,1,1,2,10.7,43,31,0,72.1,16
2015-03-07,03,東レアローズ,埼玉上尾メディックス,3,,木村沙織,4,■,■,■,■,nan,49,11,4,22.4,14.3,2.75,5,1,3,20.0,0,-,11,0,0,4,9.1,18,11,0,61.1,11
2015-03-07,03,東レアローズ,埼玉上尾メディックス,4,,迫田さおり,4,■,■,■,■,nan,45,15,6,33.3,20.0,3.75,18,7,4,38.9,1,0.25,18,0,1,8,11.1,0,0,0,-,16
2015-03-07,03,東レアローズ,埼玉上尾メディックス,5,L,小平花織,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,21,0,84.0,0
