名前,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
佐々木美麗,日立リヴァーレ,14,17,173,59,8,34.1,29.5,26,7,0,2,43,0,5,7,95,60,0,26.9,3.5,0.1,1.2,63.2
佐々木萌,岡山シーガルズ,7,21,270,80,8,29.6,26.7,3,0,0,7,77,0,3,14,148,98,0,0.0,3.8,0.3,3.6,66.2
佐川奈美,NECレッドロケッツ,18,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
佐藤あり紗,日立リヴァーレ,5,18,0,0,0,,,0,0,0,0,0,0,0,0,86,67,0,,0.0,0.0,,77.9
佐藤美弥,日立リヴァーレ,8,16,9,3,0,33.3,33.3,0,0,0,2,54,2,3,17,0,0,0,,0.2,0.1,10.2,
八幡美樹,NECレッドロケッツ,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
内瀬戸真実,日立リヴァーレ,10,18,129,41,4,31.8,28.7,24,4,2,3,80,1,5,23,102,75,0,16.7,2.3,0.2,6.9,73.5
冨永こよみ,埼玉上尾メディックス,24,18,13,4,1,30.8,23.1,0,0,0,4,49,1,5,11,1,0,0,,0.2,0.2,5.1,0.0
古藤千鶴,久光製薬スプリングス,2,18,9,2,0,22.2,22.2,0,0,0,1,64,3,3,18,0,0,0,,0.1,0.1,10.5,
古賀紗理那,NECレッドロケッツ,21,11,88,30,2,34.1,31.8,10,1,0,4,27,0,1,9,69,51,0,10.0,2.7,0.4,7.4,73.9
吉田みなみ,岡山シーガルズ,1,8,5,2,0,40.0,40.0,0,0,0,0,5,0,1,3,4,3,0,,0.2,0.0,10.0,75.0
和田麻里江,日立リヴァーレ,2,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,,0.0,0.0,25.0,
土田望未,埼玉上尾メディックス,1,12,2,0,0,0.0,0.0,0,0,0,0,29,1,2,4,0,0,0,,0.0,0.0,5.2,
堀川真理,東レアローズ,9,9,11,5,0,45.5,45.5,0,0,0,2,2,0,0,1,0,0,0,,0.6,0.2,12.5,
大室璃紗,埼玉上尾メディックス,23,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
大野果奈,NECレッドロケッツ,12,14,72,27,1,37.5,36.1,0,0,0,8,38,0,5,9,3,2,0,,1.9,0.6,2.6,66.7
宇賀神みずき,岡山シーガルズ,5,1,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
宮下遥,岡山シーガルズ,14,21,11,6,0,54.5,54.5,0,0,0,1,89,1,2,30,1,0,0,,0.3,0.0,9.0,0.0
家高七央子,NECレッドロケッツ,17,2,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,,0.0,0.0,,0.0
小山綾菜,NECレッドロケッツ,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
小平花織,東レアローズ,5,21,0,0,0,,,0,0,0,0,0,0,0,0,123,80,0,,0.0,0.0,,65.0
山口かなめ,NECレッドロケッツ,5,16,12,5,0,41.7,41.7,1,0,0,2,59,3,5,24,1,0,0,0.0,0.3,0.1,13.1,0.0
山口舞,岡山シーガルズ,2,21,110,46,3,41.8,39.1,0,0,0,6,54,0,1,3,1,1,0,,2.2,0.3,0.9,100.0
山岸あかね,埼玉上尾メディックス,7,19,0,0,0,,,0,0,0,0,0,0,0,0,76,66,0,,0.0,0.0,,86.8
岩坂名奈,久光製薬スプリングス,4,18,67,32,5,47.8,40.3,0,0,0,19,70,3,4,21,12,8,0,,1.8,1.1,10.4,66.7
岩崎紗也加,NECレッドロケッツ,10,17,0,0,0,,,0,0,0,0,0,0,0,0,101,71,0,,0.0,0.0,,70.3
峯村沙紀,東レアローズ,6,3,1,0,0,0.0,0.0,0,0,0,0,1,0,0,0,2,2,0,,0.0,0.0,0.0,100.0
島村春世,NECレッドロケッツ,8,17,121,44,5,36.4,32.2,3,0,0,7,51,1,7,7,4,4,0,0.0,2.6,0.4,2.0,100.0
川島亜依美,岡山シーガルズ,28,21,101,40,5,39.6,34.7,0,0,0,12,72,3,4,23,4,2,0,,1.9,0.6,10.8,50.0
川畑夏希,岡山シーガルズ,24,6,0,0,0,,,0,0,0,0,6,0,0,1,5,4,0,,0.0,0.0,4.2,80.0
川畑愛希,岡山シーガルズ,8,15,152,47,6,30.9,27.0,0,0,0,1,36,1,0,16,59,38,0,,3.1,0.1,13.9,64.4
座安琴希,久光製薬スプリングス,10,18,0,0,0,,,0,0,0,0,0,0,0,0,75,58,0,,0.0,0.0,,77.3
戸江真奈,久光製薬スプリングス,18,3,0,0,0,,,0,0,0,0,5,0,1,0,2,2,0,,0.0,0.0,-5.0,100.0
斎田杏,日立リヴァーレ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
新鍋理沙,久光製薬スプリングス,3,18,200,72,6,36.0,33.0,6,1,1,5,73,1,10,13,96,70,0,16.7,4.0,0.3,2.4,72.9
有田沙織,埼玉上尾メディックス,6,6,14,5,1,35.7,28.6,0,0,0,1,2,0,0,2,3,3,0,,0.8,0.2,25.0,100.0
木村沙織,東レアローズ,3,21,220,64,14,29.1,22.7,23,2,6,2,88,2,7,26,114,76,0,8.7,3.0,0.1,7.7,66.7
木村美里,東レアローズ,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
杉原若葉,東レアローズ,16,1,2,1,0,50.0,50.0,1,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,
村田しおり,久光製薬スプリングス,13,9,0,0,0,,,0,0,0,0,17,0,0,7,0,0,0,,0.0,0.0,10.3,
東万純,岡山シーガルズ,23,3,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,,0.0,0.0,,0.0
東原枝里,日立リヴァーレ,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
東谷幸子,埼玉上尾メディックス,2,2,5,1,2,20.0,-20.0,0,0,0,0,1,0,0,1,2,0,0,,0.5,0.0,25.0,0.0
松崎美歌,NECレッドロケッツ,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
柳田光綺,NECレッドロケッツ,19,17,175,60,6,34.3,30.9,42,10,4,4,55,2,4,16,15,8,0,23.8,3.5,0.2,9.1,53.3
栗原恵,日立リヴァーレ,11,7,63,14,6,22.2,12.7,4,1,0,0,20,1,1,5,22,13,0,25.0,2.0,0.0,10.0,59.1
森田結香,岡山シーガルズ,27,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
水田祐未,久光製薬スプリングス,5,18,69,18,2,26.1,23.2,1,0,0,7,52,2,3,11,5,0,0,0.0,1.0,0.4,7.7,0.0
泉夏子,岡山シーガルズ,55,10,8,3,0,37.5,37.5,0,0,0,0,11,1,1,3,13,8,0,,0.3,0.0,13.6,61.5
浅津ゆうこ,岡山シーガルズ,6,21,201,62,7,30.8,27.4,28,7,2,4,69,1,2,21,69,35,0,25.0,3.0,0.2,8.3,50.7
渡邊久惠,日立リヴァーレ,9,17,176,49,11,27.8,21.6,28,8,2,3,71,1,5,22,58,32,0,28.6,2.9,0.2,7.4,55.2
熊谷桜子,岡山シーガルズ,15,6,1,1,0,100.0,100.0,0,0,0,0,5,0,0,2,0,0,0,,0.2,0.0,10.0,
狩野舞子,久光製薬スプリングス,11,3,0,0,0,,,0,0,0,0,2,0,0,2,0,0,0,,0.0,0.0,25.0,
田代佳奈美,東レアローズ,7,17,7,2,0,28.6,28.6,0,0,0,1,20,0,2,8,1,0,0,,0.1,0.1,7.5,0.0
白垣里紗,NECレッドロケッツ,9,16,128,39,5,30.5,26.6,23,8,1,3,37,1,2,10,51,31,0,34.8,2.4,0.2,8.1,60.8
皆本明日香,埼玉上尾メディックス,16,5,16,6,0,37.5,37.5,0,0,0,1,5,0,0,0,19,10,0,,1.2,0.2,0.0,52.6
石井優希,久光製薬スプリングス,6,18,215,72,14,33.5,27.0,8,3,0,3,82,1,3,20,146,113,0,37.5,4.0,0.2,6.4,77.4
石橋里紗,久光製薬スプリングス,23,2,2,0,0,0.0,0.0,0,0,0,2,4,0,2,0,0,0,0,,0.0,1.0,-12.5,
石田小枝,日立リヴァーレ,13,8,0,0,0,,,0,0,0,0,11,1,1,3,0,0,0,,0.0,0.0,13.6,
秋山美幸,NECレッドロケッツ,7,15,2,2,0,100.0,100.0,0,0,0,2,14,0,2,2,0,0,0,,0.1,0.1,0.0,
筒井さやか,久光製薬スプリングス,20,11,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
細川絢加,日立リヴァーレ,1,4,1,0,0,0.0,0.0,0,0,0,0,4,0,0,1,0,0,0,,0.0,0.0,6.2,
荒木夕貴,埼玉上尾メディックス,19,18,144,49,7,34.0,29.2,8,2,0,3,73,3,8,24,92,49,0,25.0,2.7,0.2,9.6,53.3
荒木絵里香,埼玉上尾メディックス,12,19,104,45,6,43.3,37.5,0,0,0,11,67,3,4,22,13,11,0,,2.4,0.6,11.2,84.6
藤本果歩,東レアローズ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
近江あかり,NECレッドロケッツ,6,17,138,47,6,34.1,29.7,12,3,1,7,56,1,3,15,103,75,0,25.0,2.8,0.4,7.1,72.8
近藤志歩,埼玉上尾メディックス,4,19,162,46,7,28.4,24.1,11,1,2,3,67,3,8,17,156,110,0,9.1,2.4,0.2,7.8,70.5
迫田さおり,東レアローズ,4,21,263,89,16,33.8,27.8,66,24,7,6,72,0,2,23,0,0,0,36.4,4.2,0.3,7.3,
遠井萌仁,日立リヴァーレ,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
野本梨佳,久光製薬スプリングス,8,4,4,2,0,50.0,50.0,0,0,0,1,0,0,0,0,0,0,0,,0.5,0.2,,
野村明日香,東レアローズ,13,15,44,19,3,43.2,36.4,0,0,0,5,53,2,5,17,2,1,0,,1.3,0.3,9.4,50.0
金田修佳,岡山シーガルズ,18,8,34,4,3,11.8,2.9,1,1,0,1,9,0,0,3,8,3,0,100.0,0.5,0.1,8.3,37.5
長岡望悠,久光製薬スプリングス,1,16,194,94,9,48.5,43.8,51,25,3,3,46,0,3,18,4,3,0,49.0,5.9,0.2,8.2,75.0
関李香,岡山シーガルズ,4,4,7,3,0,42.9,42.9,0,0,0,0,4,0,1,2,0,0,0,,0.8,0.0,6.2,
関舞,埼玉上尾メディックス,8,9,0,0,0,,,0,0,0,0,0,0,0,0,16,10,0,,0.0,0.0,,62.5
青柳京古,埼玉上尾メディックス,11,9,48,15,3,31.2,25.0,0,0,0,1,13,0,1,7,4,4,0,,1.7,0.1,11.5,100.0
香野晶子,岡山シーガルズ,11,1,2,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
高田ありさ,東レアローズ,2,21,203,80,9,39.4,35.0,4,0,1,5,81,2,5,22,185,124,0,0.0,3.8,0.2,7.7,67.0
鳥越未玖,NECレッドロケッツ,13,12,0,0,0,,,0,0,0,0,12,1,3,2,20,16,0,,0.0,0.0,6.2,80.0
