試合日,年月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2018-03-10,2018-03,JTマーヴェラス,久光製薬スプリングス,13,,小川杏奈,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-10,2018-03,JTマーヴェラス,久光製薬スプリングス,15,L,小幡真子,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,5,4,58.3,0
2018-03-10,2018-03,JTマーヴェラス,久光製薬スプリングス,16,,山本美沙,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-10,2018-03,JTマーヴェラス,久光製薬スプリングス,18,L,橋本梨紗,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-10,2018-03,久光製薬スプリングス,JTマーヴェラス,2,,古藤千鶴,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,14,0,0,7,12.5,1,0,0,0.0,0
2018-03-10,2018-03,久光製薬スプリングス,JTマーヴェラス,3,,新鍋理沙,3,■,■,■,,,16,7,1,43.8,37.5,2.33,0,0,0,-,2,0.67,15,0,0,2,3.3,17,11,1,67.6,9
2018-03-10,2018-03,久光製薬スプリングス,JTマーヴェラス,4,,岩坂名奈,3,■,■,■,,,6,4,0,66.7,66.7,1.33,0,0,0,-,4,1.33,4,0,0,1,6.2,1,0,0,0.0,8
2018-03-10,2018-03,久光製薬スプリングス,JTマーヴェラス,6,,石井優希,3,■,■,■,,,37,18,1,48.6,45.9,6.00,1,0,0,0.0,1,0.33,9,0,3,3,0.0,15,8,4,66.7,19
2018-03-10,2018-03,久光製薬スプリングス,JTマーヴェラス,8,,野本梨佳,3,■,■,■,,,28,11,1,39.3,35.7,3.67,2,0,0,0.0,0,-,14,0,0,2,3.6,4,2,2,75.0,11
2018-03-10,2018-03,久光製薬スプリングス,JTマーヴェラス,10,,座安琴希,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,1,75.0,0
2018-03-10,2018-03,久光製薬スプリングス,JTマーヴェラス,11,,栄絵里香,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-10,2018-03,久光製薬スプリングス,JTマーヴェラス,12,,今村優香,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-10,2018-03,久光製薬スプリングス,JTマーヴェラス,14,,森谷史佳,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-10,2018-03,久光製薬スプリングス,JTマーヴェラス,16,,アキンラデウォフォルケ,3,■,■,■,,,17,10,0,58.8,58.8,3.33,0,0,0,-,1,0.33,13,2,1,3,19.2,0,0,0,-,13
2018-03-10,2018-03,久光製薬スプリングス,JTマーヴェラス,18,L,戸江真奈,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,3,1,43.8,0
2018-03-10,2018-03,久光製薬スプリングス,JTマーヴェラス,20,L,筒井さやか,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-10,2018-03,久光製薬スプリングス,JTマーヴェラス,22,,井上愛里沙,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-10,2018-03,久光製薬スプリングス,JTマーヴェラス,25,,加藤光,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,5,1,0,1,25.0,0,0,0,-,1
2018-03-17,2018-03,JTマーヴェラス,久光製薬スプリングス,1,,芥川愛加,3,■,■,■,,,14,6,1,42.9,35.7,2.00,0,0,0,-,2,0.67,5,0,1,1,0.0,0,0,0,-,8
2018-03-17,2018-03,JTマーヴェラス,久光製薬スプリングス,2,,田中瑞稀,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-17,2018-03,JTマーヴェラス,久光製薬スプリングス,3,,奥村麻依,3,■,■,■,,,10,5,0,50.0,50.0,1.67,0,0,0,-,0,-,5,0,0,2,10.0,0,0,0,-,5
2018-03-17,2018-03,JTマーヴェラス,久光製薬スプリングス,4,,橘井友香,3,□,□,□,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,3,0,1,0,-8.3,5,1,2,40.0,0
2018-03-17,2018-03,JTマーヴェラス,久光製薬スプリングス,5,L,柴田真果,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-17,2018-03,JTマーヴェラス,久光製薬スプリングス,6,,金杉由香,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,5,1,0,1,25.0,0,0,0,-,1
2018-03-17,2018-03,JTマーヴェラス,久光製薬スプリングス,7,,田中美咲,3,■,■,■,,,0,0,0,,,-,0,0,0,-,1,0.33,13,0,1,5,7.7,0,0,0,-,1
2018-03-17,2018-03,JTマーヴェラス,久光製薬スプリングス,9,,ミハイロビッチブランキツァ,3,■,■,■,,,37,15,6,40.5,24.3,5.00,12,4,4,33.3,1,0.33,15,4,1,2,28.3,0,0,0,-,20
2018-03-17,2018-03,JTマーヴェラス,久光製薬スプリングス,10,,井上琴絵,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,-8.3,3,2,1,83.3,0
2018-03-17,2018-03,JTマーヴェラス,久光製薬スプリングス,11,,目黒優佳,3,■,■,■,,,10,3,1,30.0,20.0,1.00,0,0,0,-,0,-,3,0,0,2,16.7,20,4,9,42.5,3
2018-03-17,2018-03,JTマーヴェラス,久光製薬スプリングス,12,,林琴奈,3,■,■,■,,,22,5,2,22.7,13.6,1.67,5,1,0,20.0,1,0.33,5,0,0,3,15.0,15,5,5,50.0,6
2018-03-17,2018-03,JTマーヴェラス,久光製薬スプリングス,13,,小川杏奈,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-17,2018-03,JTマーヴェラス,久光製薬スプリングス,15,L,小幡真子,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,12,6,68.2,0
2018-03-17,2018-03,JTマーヴェラス,久光製薬スプリングス,16,,山本美沙,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-17,2018-03,久光製薬スプリングス,JTマーヴェラス,2,,古藤千鶴,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,16,2,2,4,15.6,0,0,0,-,2
2018-03-17,2018-03,久光製薬スプリングス,JTマーヴェラス,3,,新鍋理沙,3,■,■,■,,,11,6,1,54.5,45.5,2.00,0,0,0,-,0,-,15,1,3,2,5.0,13,3,5,42.3,7
2018-03-17,2018-03,久光製薬スプリングス,JTマーヴェラス,4,,岩坂名奈,3,■,■,■,,,9,3,0,33.3,33.3,1.00,0,0,0,-,4,1.33,4,0,1,1,0.0,1,0,0,0.0,7
2018-03-17,2018-03,久光製薬スプリングス,JTマーヴェラス,6,,石井優希,3,■,■,■,,,31,14,0,45.2,45.2,4.67,0,0,0,-,0,-,12,0,0,1,2.1,17,7,3,50.0,14
2018-03-17,2018-03,久光製薬スプリングス,JTマーヴェラス,8,,野本梨佳,3,■,■,■,,,39,12,1,30.8,28.2,4.00,1,1,0,100.0,1,0.33,6,0,0,1,4.2,4,2,1,62.5,13
2018-03-17,2018-03,久光製薬スプリングス,JTマーヴェラス,10,,座安琴希,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,2,2,50.0,0
2018-03-17,2018-03,久光製薬スプリングス,JTマーヴェラス,11,,栄絵里香,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-17,2018-03,久光製薬スプリングス,JTマーヴェラス,12,,今村優香,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-17,2018-03,久光製薬スプリングス,JTマーヴェラス,14,,森谷史佳,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-17,2018-03,久光製薬スプリングス,JTマーヴェラス,16,,アキンラデウォフォルケ,3,■,■,■,,,12,10,1,83.3,75.0,3.33,0,0,0,-,0,-,15,1,0,5,15.0,0,0,0,-,11
2018-03-17,2018-03,久光製薬スプリングス,JTマーヴェラス,18,L,戸江真奈,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,2,4,44.4,0
2018-03-17,2018-03,久光製薬スプリングス,JTマーヴェラス,20,L,筒井さやか,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-17,2018-03,久光製薬スプリングス,JTマーヴェラス,22,,井上愛里沙,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-17,2018-03,久光製薬スプリングス,JTマーヴェラス,25,,加藤光,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,5,1,0,1,25.0,0,0,0,-,1
