名前,年月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
カルカセスケニア,2018-01,埼玉上尾メディックス,14,24,367,152,30,41.4,33.2,93,36,8,9,63,5,9,15,2,0,1,166,38.7,6.33,0.38,10.3,25.0
クリスティアネフュルスト,2017-10,デンソーエアリービーズ,21,12,81,37,3,45.7,42.0,0,0,0,7,32,2,1,6,0,0,0,46,,3.08,0.58,10.2,
クリスティアネフュルスト,2017-11,デンソーエアリービーズ,21,32,155,71,4,45.8,43.2,1,0,0,22,91,8,6,19,8,2,5,101,0.0,2.22,0.69,12.4,56.2
クリスティアネフュルスト,2017-12,デンソーエアリービーズ,21,16,63,23,4,36.5,30.2,0,0,0,20,46,4,5,17,1,1,0,47,,1.44,1.25,15.2,100.0
クリスティアネフュルスト,2018-01,デンソーエアリービーズ,21,23,92,44,2,47.8,45.7,1,1,0,18,69,2,6,13,4,2,1,64,100.0,1.91,0.78,5.4,62.5
ケイディリンロルフゼン,2017-10,東レアローズ,12,11,89,32,6,36.0,29.2,6,2,1,4,31,4,3,14,68,17,23,40,33.3,2.91,0.36,21.8,41.9
ケイディリンロルフゼン,2017-11,東レアローズ,12,31,279,104,15,37.3,31.9,26,8,6,13,107,10,22,37,178,65,55,127,30.8,3.35,0.42,12.9,52.0
ケイディリンロルフゼン,2017-12,東レアローズ,12,14,147,52,12,35.4,27.2,14,3,0,5,44,2,3,13,99,40,24,59,21.4,3.71,0.36,10.2,52.5
ケイディリンロルフゼン,2018-01,東レアローズ,12,24,257,112,12,43.6,38.9,37,15,1,13,62,4,13,27,167,56,54,129,40.5,4.67,0.54,12.1,49.7
ジャクソンカースティ,2017-10,日立リヴァーレ,14,12,78,39,1,50.0,48.7,0,0,0,8,34,2,6,7,2,1,0,49,,3.25,0.67,6.6,50.0
ジャクソンカースティ,2017-11,日立リヴァーレ,14,31,184,100,9,54.3,49.5,0,0,0,15,88,4,13,28,4,3,1,119,,3.23,0.48,8.8,87.5
ジャクソンカースティ,2017-12,日立リヴァーレ,14,17,86,42,4,48.8,44.2,0,0,0,10,38,1,4,12,6,4,1,53,,2.47,0.59,7.9,75.0
ジャクソンカースティ,2018-01,日立リヴァーレ,14,21,92,42,6,45.7,39.1,0,0,0,15,78,4,3,20,2,1,0,61,,2.0,0.71,10.6,50.0
ミハイロビッチブランキツァ,2017-10,JTマーヴェラス,9,14,172,77,19,44.8,33.7,41,17,9,3,45,5,5,15,17,5,7,85,41.5,5.5,0.21,16.7,50.0
ミハイロビッチブランキツァ,2017-11,JTマーヴェラス,9,31,365,167,15,45.8,41.6,76,45,3,11,123,8,22,32,38,13,8,186,59.2,5.39,0.35,8.5,44.7
ミハイロビッチブランキツァ,2017-12,JTマーヴェラス,9,13,163,77,12,47.2,39.9,33,17,5,5,37,3,5,11,13,5,2,85,51.5,5.92,0.38,12.2,46.2
ミハイロビッチブランキツァ,2018-01,JTマーヴェラス,9,26,442,158,35,35.7,27.8,85,33,9,6,54,4,16,11,10,4,3,168,38.8,6.08,0.23,5.1,55.0
三浦茉実,2017-10,埼玉上尾メディックス,9,7,11,3,0,27.3,27.3,0,0,0,1,6,1,0,1,4,1,1,5,,0.43,0.14,20.8,37.5
三浦茉実,2017-11,埼玉上尾メディックス,9,15,14,3,1,21.4,14.3,0,0,0,0,15,1,0,4,26,9,7,4,,0.2,0.0,13.3,48.1
三浦茉実,2017-12,埼玉上尾メディックス,9,5,14,2,2,14.3,0.0,0,0,0,0,10,0,0,2,30,11,7,2,,0.4,0.0,5.0,48.3
三浦茉実,2018-01,埼玉上尾メディックス,9,12,15,2,4,13.3,-13.3,0,0,0,2,9,2,0,2,33,6,10,6,,0.17,0.17,27.8,33.3
上野香織,2017-10,NECレッドロケッツ,6,1,0,0,0,,,0,0,0,3,3,0,0,0,0,0,0,3,,0.0,3.0,0.0,
上野香織,2017-11,NECレッドロケッツ,6,25,79,38,1,48.1,46.8,0,0,0,5,65,5,14,9,1,0,0,48,,1.52,0.2,5.8,0.0
上野香織,2017-12,NECレッドロケッツ,6,15,53,22,8,41.5,26.4,2,0,1,2,44,1,9,13,4,2,1,25,0.0,1.47,0.13,4.5,62.5
上野香織,2018-01,NECレッドロケッツ,6,5,22,8,2,36.4,27.3,0,0,0,1,9,1,1,4,3,0,2,10,,1.6,0.2,19.4,33.3
下平夏奈,2017-10,日立リヴァーレ,4,4,0,0,0,,,0,0,0,0,4,0,0,1,0,0,0,0,,0.0,0.0,6.2,
下平夏奈,2017-11,日立リヴァーレ,4,7,0,0,0,,,0,0,0,0,7,0,0,2,0,0,0,0,,0.0,0.0,7.1,
下平夏奈,2018-01,日立リヴァーレ,4,3,0,0,0,,,0,0,0,0,6,1,0,2,0,0,0,1,,0.0,0.0,25.0,
中屋夏澄,2017-10,トヨタ車体クインシーズ,16,2,0,0,0,,,0,0,0,0,3,0,1,0,0,0,0,0,,0.0,0.0,-8.3,
中屋夏澄,2017-11,トヨタ車体クインシーズ,16,16,101,36,7,35.6,28.7,11,4,2,4,44,1,10,10,60,11,19,41,36.4,2.25,0.25,2.3,34.2
中屋夏澄,2017-12,トヨタ車体クインシーズ,16,8,38,13,6,34.2,18.4,2,1,0,0,19,1,3,1,23,4,1,14,50.0,1.62,0.0,2.6,19.6
中屋夏澄,2018-01,トヨタ車体クインシーズ,16,1,1,1,0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,1,,1.0,0.0,,
中島未来,2017-10,東レアローズ,18,5,0,0,0,,,0,0,0,0,7,0,1,2,8,3,1,0,,0.0,0.0,3.6,43.8
中島未来,2017-11,東レアローズ,18,5,0,0,0,,,0,0,0,0,3,0,0,1,3,0,1,0,,0.0,0.0,8.3,16.7
中島未来,2017-12,東レアローズ,18,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
中島未来,2018-01,東レアローズ,18,15,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
中川千世,2017-10,デンソーエアリービーズ,7,7,12,3,1,25.0,16.7,0,0,0,0,4,0,0,2,11,3,4,3,,0.43,0.0,12.5,45.5
中川千世,2017-11,デンソーエアリービーズ,7,27,10,1,1,10.0,0.0,0,0,0,1,0,0,0,0,11,4,2,2,,0.04,0.04,,45.5
中川千世,2017-12,デンソーエアリービーズ,7,16,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
中川千世,2018-01,デンソーエアリービーズ,7,23,0,0,0,,,0,0,0,0,0,0,0,0,15,6,4,0,,0.0,0.0,,53.3
中川有美,2017-10,東レアローズ,15,11,0,0,0,,,0,0,0,0,0,0,0,0,33,14,12,0,,0.0,0.0,,60.6
中川有美,2017-11,東レアローズ,15,28,0,0,0,,,0,0,0,0,0,0,0,0,90,37,32,0,,0.0,0.0,,58.9
中川有美,2017-12,東レアローズ,15,14,0,0,0,,,0,0,0,0,0,0,0,0,47,29,8,0,,0.0,0.0,,70.2
中川有美,2018-01,東レアローズ,15,24,0,0,0,,,0,0,0,0,0,0,0,0,62,27,23,0,,0.0,0.0,,62.1
中田紫乃,2017-10,東レアローズ,16,4,0,0,0,,,0,0,0,0,4,0,2,2,0,0,0,0,,0.0,0.0,0.0,
中田紫乃,2017-11,東レアローズ,16,14,0,0,0,,,0,0,0,0,18,1,2,6,0,0,0,1,,0.0,0.0,11.1,
中田紫乃,2017-12,東レアローズ,16,3,0,0,0,,,0,0,0,0,5,0,1,3,0,0,0,0,,0.0,0.0,10.0,
中田紫乃,2018-01,東レアローズ,16,20,5,0,0,0.0,0.0,0,0,0,0,38,4,3,19,4,0,1,4,,0.0,0.0,21.1,12.5
丸元美緒,2017-10,デンソーエアリービーズ,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
丸元美緒,2017-11,デンソーエアリービーズ,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
丸元美緒,2017-12,デンソーエアリービーズ,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
丸元美緒,2018-01,デンソーエアリービーズ,18,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
丸山裕子,2017-10,埼玉上尾メディックス,20,8,28,10,3,35.7,25.0,0,0,0,5,24,2,4,6,0,0,0,17,,1.25,0.62,10.4,
丸山裕子,2017-11,埼玉上尾メディックス,20,26,95,39,8,41.1,32.6,1,0,0,8,77,5,12,18,2,1,1,52,0.0,1.5,0.31,8.4,75.0
丸山裕子,2017-12,埼玉上尾メディックス,20,13,23,6,3,26.1,13.0,0,0,0,2,35,2,3,19,2,0,1,10,,0.46,0.15,17.1,25.0
丸山裕子,2018-01,埼玉上尾メディックス,20,21,73,31,5,42.5,35.6,0,0,0,10,44,0,7,17,2,0,2,41,,1.48,0.48,5.7,50.0
井上奈々朱,2017-10,東レアローズ,1,10,17,4,2,23.5,11.8,0,0,0,3,19,1,3,3,2,0,1,8,,0.4,0.3,5.3,25.0
井上奈々朱,2017-11,東レアローズ,1,27,41,19,4,46.3,36.6,0,0,0,14,51,4,10,15,0,0,0,37,,0.7,0.52,10.3,
井上奈々朱,2017-12,東レアローズ,1,14,36,11,3,30.6,22.2,0,0,0,16,30,3,4,7,1,0,1,30,,0.79,1.14,12.5,50.0
井上奈々朱,2018-01,東レアローズ,1,24,36,13,3,36.1,27.8,0,0,0,5,52,5,8,18,2,0,1,23,,0.54,0.21,14.4,25.0
井上琴絵,2017-10,JTマーヴェラス,10,12,0,0,0,,,0,0,0,0,1,0,1,0,13,7,3,0,,0.0,0.0,-25.0,65.4
井上琴絵,2017-11,JTマーヴェラス,10,29,0,0,0,,,0,0,0,0,35,3,4,13,35,14,11,3,,0.0,0.0,15.0,55.7
井上琴絵,2017-12,JTマーヴェラス,10,13,0,0,0,,,0,0,0,0,19,1,0,5,15,3,1,1,,0.0,0.0,11.8,23.3
井上琴絵,2018-01,JTマーヴェラス,10,25,0,0,0,,,0,0,0,0,33,1,5,11,16,5,2,1,,0.0,0.0,7.6,37.5
井上美咲,2017-10,埼玉上尾メディックス,13,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
井上美咲,2017-11,埼玉上尾メディックス,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
井上美咲,2017-12,埼玉上尾メディックス,13,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,0,,0.0,0.0,25.0,
井上美咲,2018-01,埼玉上尾メディックス,13,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
今村優香,2017-10,久光製薬スプリングス,12,2,4,2,0,50.0,50.0,0,0,0,0,2,0,0,1,15,6,1,2,,1.0,0.0,12.5,43.3
今村優香,2017-11,久光製薬スプリングス,12,16,164,67,4,40.9,38.4,8,3,0,3,56,3,2,22,27,8,8,73,37.5,4.19,0.19,14.3,44.4
今村優香,2017-12,久光製薬スプリングス,12,8,101,41,3,40.6,37.6,6,2,1,3,31,1,2,8,7,3,0,45,33.3,5.12,0.38,8.1,42.9
今村優香,2018-01,久光製薬スプリングス,12,7,77,32,1,41.6,40.3,5,3,0,0,24,1,3,6,6,0,1,33,60.0,4.57,0.0,7.3,8.3
佐藤あり紗,2017-10,日立リヴァーレ,5,12,0,0,0,,,0,0,0,0,0,0,0,0,30,17,6,0,,0.0,0.0,,66.7
佐藤あり紗,2017-11,日立リヴァーレ,5,31,0,0,0,,,0,0,0,0,0,0,0,0,93,51,16,0,,0.0,0.0,,63.4
佐藤あり紗,2017-12,日立リヴァーレ,5,12,0,0,0,,,0,0,0,0,0,0,0,0,28,15,3,0,,0.0,0.0,,58.9
佐藤あり紗,2018-01,日立リヴァーレ,5,21,0,0,0,,,0,0,0,0,0,0,0,0,62,29,17,0,,0.0,0.0,,60.5
佐藤澪,2017-10,トヨタ車体クインシーズ,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐藤澪,2017-11,トヨタ車体クインシーズ,2,9,0,0,0,,,0,0,0,0,0,0,0,0,12,2,4,0,,0.0,0.0,,33.3
佐藤澪,2017-12,トヨタ車体クインシーズ,2,13,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
佐藤澪,2018-01,トヨタ車体クインシーズ,2,15,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
佐藤美弥,2017-10,日立リヴァーレ,8,12,0,0,0,,,0,0,0,2,36,1,3,10,1,0,0,3,,0.0,0.17,7.6,0.0
佐藤美弥,2017-11,日立リヴァーレ,8,25,9,7,0,77.8,77.8,0,0,0,1,67,5,8,22,2,0,0,13,,0.28,0.04,12.7,0.0
佐藤美弥,2017-12,日立リヴァーレ,8,17,10,6,0,60.0,60.0,0,0,0,2,52,1,7,16,1,0,0,9,,0.35,0.12,6.2,0.0
佐藤美弥,2018-01,日立リヴァーレ,8,21,3,3,0,100.0,100.0,0,0,0,3,69,6,9,17,0,0,0,12,,0.14,0.14,11.6,
入澤まい,2018-01,日立リヴァーレ,20,5,12,6,2,50.0,33.3,0,0,0,2,12,0,4,0,2,0,0,8,,1.2,0.4,-8.3,0.0
兵頭由希,2017-11,デンソーエアリービーズ,14,6,8,2,1,25.0,12.5,0,0,0,0,7,0,0,4,3,0,2,2,,0.33,0.0,14.3,33.3
兵頭由希,2017-12,デンソーエアリービーズ,14,4,0,0,0,,,0,0,0,0,7,1,0,2,0,0,0,1,,0.0,0.0,21.4,
兵頭由希,2018-01,デンソーエアリービーズ,14,12,6,2,0,33.3,33.3,0,0,0,0,20,0,1,5,2,0,0,2,,0.17,0.0,5.0,0.0
冨永こよみ,2017-10,埼玉上尾メディックス,2,11,21,9,1,42.9,38.1,0,0,0,3,42,5,2,17,1,0,0,17,,0.82,0.27,20.8,0.0
冨永こよみ,2017-11,埼玉上尾メディックス,2,30,27,10,1,37.0,33.3,0,0,0,5,118,5,9,35,0,0,0,20,,0.33,0.17,9.7,
冨永こよみ,2017-12,埼玉上尾メディックス,2,14,20,10,1,50.0,45.0,0,0,0,6,49,3,2,18,0,0,0,19,,0.71,0.43,14.3,
冨永こよみ,2018-01,埼玉上尾メディックス,2,25,37,17,2,45.9,40.5,0,0,0,9,95,4,6,41,2,0,0,30,,0.68,0.36,13.4,0.0
加藤光,2017-10,久光製薬スプリングス,25,2,6,3,0,50.0,50.0,0,0,0,0,3,0,0,1,5,0,1,3,,1.5,0.0,8.3,10.0
加藤光,2017-11,久光製薬スプリングス,25,3,9,1,1,11.1,0.0,0,0,0,1,5,1,0,1,1,0,1,3,,0.33,0.33,25.0,50.0
加藤光,2017-12,久光製薬スプリングス,25,4,5,3,0,60.0,60.0,0,0,0,0,9,0,0,4,2,1,1,3,,0.75,0.0,11.1,75.0
加藤光,2018-01,久光製薬スプリングス,25,4,9,4,0,44.4,44.4,0,0,0,0,1,0,0,0,2,0,1,4,,1.0,0.0,0.0,25.0
古藤千鶴,2017-10,久光製薬スプリングス,2,6,2,1,0,50.0,50.0,0,0,0,0,18,1,1,4,0,0,0,2,,0.17,0.0,9.7,
古藤千鶴,2017-11,久光製薬スプリングス,2,17,0,0,0,,,0,0,0,0,33,2,0,8,0,0,0,2,,0.0,0.0,12.1,
古藤千鶴,2017-12,久光製薬スプリングス,2,9,1,1,0,100.0,100.0,0,0,0,1,24,1,1,9,0,0,0,3,,0.11,0.11,12.5,
古藤千鶴,2018-01,久光製薬スプリングス,2,15,7,3,0,42.9,42.9,0,0,0,2,64,3,2,26,0,0,0,8,,0.2,0.13,14.1,
古賀紗理那,2017-10,NECレッドロケッツ,2,10,94,29,3,30.9,27.7,18,2,0,1,34,0,5,10,79,32,23,30,11.1,2.9,0.1,3.7,55.1
古賀紗理那,2017-11,NECレッドロケッツ,2,30,303,103,13,34.0,29.7,35,12,3,13,112,7,19,33,178,66,52,123,34.3,3.43,0.43,9.4,51.7
古賀紗理那,2017-12,NECレッドロケッツ,2,16,164,54,7,32.9,28.7,28,9,3,8,61,4,11,14,97,31,23,66,32.1,3.38,0.5,7.8,43.8
古賀紗理那,2018-01,NECレッドロケッツ,2,25,306,100,14,32.7,28.1,49,13,1,10,102,3,11,41,129,49,32,113,26.5,4.0,0.4,10.3,50.4
土井さくら,2017-10,日立リヴァーレ,15,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
土井さくら,2017-11,日立リヴァーレ,15,5,0,0,0,,,0,0,0,0,8,2,2,1,0,0,0,2,,0.0,0.0,21.9,
坂本奈々香,2017-10,デンソーエアリービーズ,3,10,84,22,4,26.2,21.4,12,3,1,1,38,2,2,10,4,1,2,25,25.0,2.2,0.1,10.5,50.0
坂本奈々香,2017-11,デンソーエアリービーズ,3,23,203,60,15,29.6,22.2,9,1,1,3,76,6,7,24,143,48,36,69,11.1,2.61,0.13,13.5,46.2
坂本奈々香,2017-12,デンソーエアリービーズ,3,16,136,36,7,26.5,21.3,8,1,1,1,43,2,5,16,128,49,29,39,12.5,2.25,0.06,11.0,49.6
坂本奈々香,2018-01,デンソーエアリービーズ,3,20,221,65,9,29.4,25.3,7,2,2,7,67,3,5,15,164,54,38,75,28.6,3.25,0.35,8.2,44.5
堀井有蘭,2017-11,日立リヴァーレ,3,3,0,0,0,,,0,0,0,0,6,0,1,0,0,0,0,0,,0.0,0.0,-4.2,
堀井有蘭,2017-12,日立リヴァーレ,3,3,0,0,0,,,0,0,0,0,5,0,1,0,0,0,0,0,,0.0,0.0,-5.0,
堀川真理,2017-10,東レアローズ,7,11,126,42,13,33.3,23.0,40,16,5,4,38,2,6,9,0,0,0,48,40.0,3.82,0.36,7.2,
堀川真理,2017-11,東レアローズ,7,31,320,134,20,41.9,35.6,105,39,11,9,117,10,16,38,0,0,0,153,37.1,4.32,0.29,13.2,
堀川真理,2017-12,東レアローズ,7,14,151,51,13,33.8,25.2,50,14,8,3,41,0,6,15,1,0,0,54,28.0,3.64,0.21,5.5,0.0
堀川真理,2018-01,東レアローズ,7,24,251,74,22,29.5,20.7,69,9,13,6,73,6,4,33,4,0,3,86,13.0,3.08,0.25,18.2,37.5
堀江彩,2017-10,デンソーエアリービーズ,16,4,0,0,0,,,0,0,0,0,4,0,0,0,0,0,0,0,,0.0,0.0,0.0,
堀江彩,2017-11,デンソーエアリービーズ,16,13,39,19,1,48.7,46.2,2,2,0,0,19,0,2,9,3,2,1,19,100.0,1.46,0.0,9.2,83.3
堀江彩,2017-12,デンソーエアリービーズ,16,8,36,14,3,38.9,30.6,3,1,0,1,11,1,2,1,0,0,0,16,33.3,1.75,0.12,6.8,
堀江彩,2018-01,デンソーエアリービーズ,16,9,27,7,3,25.9,14.8,6,1,0,0,18,0,4,6,0,0,0,7,16.7,0.78,0.0,2.8,
堀江美志,2017-10,埼玉上尾メディックス,26,4,25,6,1,24.0,20.0,0,0,0,0,14,2,0,5,30,4,12,8,,1.5,0.0,23.2,33.3
堀江美志,2017-11,埼玉上尾メディックス,26,21,120,42,2,35.0,33.3,7,1,0,2,54,4,9,18,108,28,32,48,14.3,2.0,0.1,11.6,40.7
堀江美志,2017-12,埼玉上尾メディックス,26,9,77,25,3,32.5,28.6,13,5,1,1,33,1,1,11,55,28,10,27,38.5,2.78,0.11,10.6,60.0
堀江美志,2018-01,埼玉上尾メディックス,26,17,69,21,3,30.4,26.1,4,1,0,4,40,0,3,15,62,13,16,25,25.0,1.24,0.24,7.5,33.9
塚田しおり,2017-10,NECレッドロケッツ,14,9,3,1,0,33.3,33.3,0,0,0,1,28,1,0,8,0,0,0,3,,0.11,0.11,10.7,
塚田しおり,2017-11,NECレッドロケッツ,14,26,5,4,0,80.0,80.0,0,0,0,1,88,4,3,34,1,0,0,9,,0.15,0.04,13.4,0.0
塚田しおり,2017-12,NECレッドロケッツ,14,14,1,1,0,100.0,100.0,0,0,0,2,46,0,0,20,0,0,0,3,,0.07,0.14,10.9,
塚田しおり,2018-01,NECレッドロケッツ,14,16,0,0,0,,,0,0,0,0,15,0,0,4,1,0,0,0,,0.0,0.0,6.7,0.0
大室璃紗,2017-10,埼玉上尾メディックス,23,3,0,0,0,,,0,0,0,0,0,0,0,0,1,0,1,0,,0.0,0.0,,50.0
大室璃紗,2017-11,埼玉上尾メディックス,23,20,0,0,0,,,0,0,0,0,0,0,0,0,16,6,5,0,,0.0,0.0,,53.1
大室璃紗,2017-12,埼玉上尾メディックス,23,9,0,0,0,,,0,0,0,0,0,0,0,0,5,3,2,0,,0.0,0.0,,80.0
大室璃紗,2018-01,埼玉上尾メディックス,23,6,0,0,0,,,0,0,0,0,1,0,0,1,14,1,5,0,,0.0,0.0,25.0,25.0
大野果奈,2017-10,NECレッドロケッツ,5,10,35,13,1,37.1,34.3,0,0,0,4,35,2,1,10,2,0,0,19,,1.3,0.4,12.1,0.0
大野果奈,2017-11,NECレッドロケッツ,5,27,83,37,0,44.6,44.6,0,0,0,11,101,6,5,24,3,1,0,54,,1.37,0.41,10.6,33.3
大野果奈,2017-12,NECレッドロケッツ,5,16,69,38,3,55.1,50.7,1,1,0,5,80,7,1,29,2,0,1,50,100.0,2.38,0.31,17.5,25.0
大野果奈,2018-01,NECレッドロケッツ,5,23,103,39,3,37.9,35.0,0,0,0,11,73,1,2,21,8,3,3,51,,1.7,0.48,7.9,56.2
大野果歩,2017-10,東レアローズ,8,11,43,12,3,27.9,20.9,0,0,0,5,32,0,1,10,2,2,0,17,,1.09,0.45,7.0,100.0
大野果歩,2017-11,東レアローズ,8,31,84,33,4,39.3,34.5,0,0,0,15,92,4,6,21,4,1,0,52,,1.06,0.48,8.4,25.0
大野果歩,2017-12,東レアローズ,8,13,38,12,3,31.6,23.7,0,0,0,5,42,0,6,6,3,1,2,17,,0.92,0.38,0.0,66.7
大野果歩,2018-01,東レアローズ,8,19,40,15,2,37.5,32.5,0,0,0,11,55,0,5,16,5,2,1,26,,0.79,0.58,5.0,50.0
奥山優奈,2017-10,NECレッドロケッツ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
奥山優奈,2017-11,NECレッドロケッツ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
奥山優奈,2017-12,NECレッドロケッツ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
奥山優奈,2018-01,NECレッドロケッツ,9,16,1,1,0,100.0,100.0,0,0,0,4,40,1,0,14,1,0,0,6,,0.06,0.25,11.2,0.0
奥村麻依,2017-10,JTマーヴェラス,3,14,58,27,1,46.6,44.8,0,0,0,11,39,0,2,13,2,1,0,38,,1.93,0.79,7.1,50.0
奥村麻依,2017-11,JTマーヴェラス,3,31,111,51,1,45.9,45.0,0,0,0,22,92,1,6,30,5,1,2,74,,1.65,0.71,7.6,40.0
奥村麻依,2017-12,JTマーヴェラス,3,13,42,14,0,33.3,33.3,0,0,0,9,59,1,2,21,0,0,0,24,,1.08,0.69,9.7,
奥村麻依,2018-01,JTマーヴェラス,3,21,89,37,4,41.6,37.1,0,0,0,12,68,3,3,22,1,1,0,52,,1.76,0.57,11.4,100.0
安井由香子,2017-10,トヨタ車体クインシーズ,19,6,0,0,0,,,0,0,0,0,7,0,1,0,3,2,1,0,,0.0,0.0,-3.6,83.3
安井由香子,2017-11,トヨタ車体クインシーズ,19,7,0,0,0,,,0,0,0,0,6,0,1,2,6,2,1,0,,0.0,0.0,4.2,41.7
安井由香子,2017-12,トヨタ車体クインシーズ,19,2,0,0,0,,,0,0,0,0,3,0,1,0,0,0,0,0,,0.0,0.0,-8.3,
安井由香子,2018-01,トヨタ車体クインシーズ,19,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
宮本菜月,2017-10,デンソーエアリービーズ,11,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
宮本菜月,2017-11,デンソーエアリービーズ,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
宮本菜月,2017-12,デンソーエアリービーズ,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
宮本菜月,2018-01,デンソーエアリービーズ,11,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
家高七央子,2017-10,NECレッドロケッツ,3,2,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
