試合日,月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2003-12-12,12,JTサンダーズ,パナソニックパンサーズ,2,,平野信孝,1,nan,nan,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2003-12-12,12,JTサンダーズ,パナソニックパンサーズ,3,,苅谷淳司,1,nan,nan,□,nan,nan,1,0,1,0.0,-100.0,-,0,0,0,-,0,-,3,0,1,1,8.3,0,0,0,-,0
2003-12-12,12,JTサンダーズ,パナソニックパンサーズ,4,,河野裕輔,5,■,■,□,■,■,25,10,4,40.0,24.0,2.00,12,4,3,33.3,0,-,12,0,1,4,8.3,0,0,0,-,10
2003-12-12,12,JTサンダーズ,パナソニックパンサーズ,6,,臺光章,5,■,■,□,■,■,0,0,0,,,-,0,0,0,-,1,0.20,10,0,0,2,5.0,0,0,0,-,1
2003-12-12,12,JTサンダーズ,パナソニックパンサーズ,8,,徳元幸人,5,■,■,■,■,■,17,10,2,58.8,47.1,2.00,1,0,1,0.0,4,0.80,21,0,1,6,7.1,26,17,0,65.4,14
2003-12-12,12,JTサンダーズ,パナソニックパンサーズ,10,,直弘龍治,1,□,nan,nan,nan,nan,1,0,1,0.0,-100.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-12,12,JTサンダーズ,パナソニックパンサーズ,11,,前田悟,4,□,□,■,nan,□,1,0,0,0.0,0.0,-,0,0,0,-,0,-,7,3,2,2,41.4,0,0,0,-,3
2003-12-12,12,JTサンダーズ,パナソニックパンサーズ,12,L,山本健之,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,36,25,0,69.4,0
2003-12-12,12,JTサンダーズ,パナソニックパンサーズ,14,,伊勢隆一,5,■,■,■,■,■,7,4,1,57.1,42.9,0.80,1,0,1,0.0,3,0.60,19,0,4,2,2.6,0,0,0,-,7
2003-12-12,12,JTサンダーズ,パナソニックパンサーズ,17,,内冨寛法,3,nan,□,■,nan,□,14,6,1,42.9,35.7,2.00,7,2,0,28.6,0,-,5,0,2,2,10.0,0,0,0,-,6
2003-12-12,12,JTサンダーズ,パナソニックパンサーズ,20,,尾上健司,5,■,■,■,■,■,10,4,0,40.0,40.0,0.80,0,0,0,-,3,0.60,14,0,1,1,1.8,0,0,0,-,7
2003-12-12,12,JTサンダーズ,パナソニックパンサーズ,21,,サベリエフイリア,5,■,■,■,■,■,47,25,5,53.2,42.6,5.00,14,7,4,50.0,0,-,18,0,6,4,5.6,31,19,0,61.3,25
2003-12-12,12,パナソニックパンサーズ,JTサンダーズ,1,,岸本一馬,5,■,■,■,■,■,21,10,4,47.6,28.6,2.00,2,1,1,50.0,1,0.20,10,0,1,5,12.5,31,21,0,67.7,11
2003-12-12,12,パナソニックパンサーズ,JTサンダーズ,3,,浅倉勇,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2003-12-12,12,パナソニックパンサーズ,JTサンダーズ,4,,今井啓介,5,■,■,■,■,■,11,7,2,63.6,45.5,1.40,0,0,0,-,4,0.80,13,0,0,2,3.8,1,0,0,0.0,11
2003-12-12,12,パナソニックパンサーズ,JTサンダーズ,5,,山本隆弘,5,■,■,■,■,■,51,29,6,56.9,45.1,5.80,26,17,3,65.4,1,0.20,18,2,8,3,14.2,0,0,0,-,32
2003-12-12,12,パナソニックパンサーズ,JTサンダーズ,6,L,小糸敬夫,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,26,20,0,76.9,0
2003-12-12,12,パナソニックパンサーズ,JTサンダーズ,8,,川村慎二,5,□,□,□,□,□,2,1,1,50.0,0.0,0.20,1,0,1,0.0,0,-,9,1,1,3,19.4,8,4,0,50.0,2
2003-12-12,12,パナソニックパンサーズ,JTサンダーズ,9,,北川祐介,5,■,■,■,■,■,11,6,0,54.5,54.5,1.20,0,0,0,-,2,0.40,12,0,1,2,4.2,0,0,0,-,8
2003-12-12,12,パナソニックパンサーズ,JTサンダーズ,10,,牛尾正和,5,□,□,■,■,■,1,1,0,100.0,100.0,0.20,0,0,0,-,1,0.20,9,0,1,3,8.3,0,0,0,-,2
2003-12-12,12,パナソニックパンサーズ,JTサンダーズ,11,,久保尚志,3,□,nan,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2003-12-12,12,パナソニックパンサーズ,JTサンダーズ,14,,後山博史,3,nan,□,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,5,0,0,0,0.0,0,0,0,-,0
2003-12-12,12,パナソニックパンサーズ,JTサンダーズ,18,,真鍋政義,2,■,■,nan,nan,nan,1,1,0,100.0,100.0,0.50,0,0,0,-,0,-,6,0,0,0,0.0,0,0,0,-,1
2003-12-12,12,パナソニックパンサーズ,JTサンダーズ,22,,カントルサンドロ,5,■,■,■,■,■,31,10,4,32.3,19.4,2.00,2,0,1,0.0,0,-,25,3,4,10,20.4,26,20,0,76.9,13
2003-12-12,12,豊田合成トレフェルサ,サントリーサンバーズ,1,,盛重龍,4,■,■,■,■,nan,23,11,4,47.8,30.4,2.75,2,1,0,50.0,0,-,11,0,3,6,13.6,32,17,0,53.1,11
2003-12-12,12,豊田合成トレフェルサ,サントリーサンバーズ,3,,諸隈直樹,4,■,■,■,■,nan,28,17,0,60.7,60.7,4.25,3,0,0,0.0,2,0.50,18,0,4,5,6.9,16,10,0,62.5,19
2003-12-12,12,豊田合成トレフェルサ,サントリーサンバーズ,4,,矢野裕範,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2003-12-12,12,豊田合成トレフェルサ,サントリーサンバーズ,6,,服部亮二,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-12,12,豊田合成トレフェルサ,サントリーサンバーズ,8,,木下文博,2,nan,nan,□,□,nan,4,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,5,4,0,80.0,0
2003-12-12,12,豊田合成トレフェルサ,サントリーサンバーズ,9,,川浦博昭,4,■,■,■,■,nan,4,4,0,100.0,100.0,1.00,0,0,0,-,5,1.25,11,1,1,4,16.4,0,0,0,-,10
2003-12-12,12,豊田合成トレフェルサ,サントリーサンバーズ,10,,ペレイラマックス,4,■,■,■,■,nan,29,14,3,48.3,37.9,3.50,13,6,1,46.2,1,0.25,17,2,3,3,13.8,0,0,0,-,17
2003-12-12,12,豊田合成トレフェルサ,サントリーサンバーズ,13,,安原貴之,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2003-12-12,12,豊田合成トレフェルサ,サントリーサンバーズ,14,L,勝俣康之,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,12,0,57.1,0
2003-12-12,12,豊田合成トレフェルサ,サントリーサンバーズ,15,,朝長孝介,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2003-12-12,12,豊田合成トレフェルサ,サントリーサンバーズ,16,,鈴木康晋,4,■,■,■,■,nan,3,2,1,66.7,33.3,0.50,0,0,0,-,2,0.50,16,0,0,6,9.4,1,1,0,100.0,4
2003-12-12,12,豊田合成トレフェルサ,サントリーサンバーズ,19,,島野俊一,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,14,0,4,2,3.6,0,0,0,-,0
2003-12-12,12,サントリーサンバーズ,豊田合成トレフェルサ,1,,山村宏太,4,■,■,■,■,nan,10,5,0,50.0,50.0,1.25,0,0,0,-,1,0.25,7,0,1,1,3.6,0,0,0,-,6
2003-12-12,12,サントリーサンバーズ,豊田合成トレフェルサ,2,,佐々木太一,4,■,■,■,■,nan,13,9,1,69.2,61.5,2.25,0,0,0,-,2,0.50,16,2,4,4,18.8,0,0,0,-,13
2003-12-12,12,サントリーサンバーズ,豊田合成トレフェルサ,4,,清水雅之,4,■,■,■,■,nan,2,1,0,50.0,50.0,0.25,0,0,0,-,0,-,21,0,1,8,9.5,0,0,0,-,1
2003-12-12,12,サントリーサンバーズ,豊田合成トレフェルサ,5,,小坂慎吾,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2003-12-12,12,サントリーサンバーズ,豊田合成トレフェルサ,6,,栗原圭介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-12,12,サントリーサンバーズ,豊田合成トレフェルサ,7,,越川優,4,■,■,■,■,nan,25,14,3,56.0,44.0,3.50,3,2,0,66.7,0,-,20,2,6,5,15.2,24,12,0,50.0,16
2003-12-12,12,サントリーサンバーズ,豊田合成トレフェルサ,9,,桑田鎮典,4,□,□,□,■,nan,3,3,0,100.0,100.0,0.75,0,0,0,-,2,0.50,4,0,2,1,6.2,17,14,0,82.4,5
2003-12-12,12,サントリーサンバーズ,豊田合成トレフェルサ,12,,木原丈裕,3,■,■,■,nan,nan,14,5,5,35.7,0.0,1.67,2,1,1,50.0,0,-,7,0,0,2,7.1,16,6,0,37.5,5
2003-12-12,12,サントリーサンバーズ,豊田合成トレフェルサ,13,,村上龍介,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,2,0,0.0,0,0,0,-,0
2003-12-12,12,サントリーサンバーズ,豊田合成トレフェルサ,16,,ジルソンベルナルド,4,■,■,■,■,nan,41,24,2,58.5,53.7,6.00,19,13,1,68.4,0,-,19,2,3,7,17.6,0,0,0,-,26
2003-12-12,12,サントリーサンバーズ,豊田合成トレフェルサ,17,,阿南卓,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-12,12,サントリーサンバーズ,豊田合成トレフェルサ,18,L,小川吉,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,19,0,79.2,0
2003-12-12,12,堺ブレイザーズ,旭化成スパーキッズ,0,,小西健太,4,■,■,■,■,nan,11,4,0,36.4,36.4,1.00,0,0,0,-,5,1.25,16,2,3,2,13.1,0,0,0,-,11
2003-12-12,12,堺ブレイザーズ,旭化成スパーキッズ,1,,澤畠雄一郎,2,■,■,nan,nan,nan,7,4,1,57.1,42.9,2.00,0,0,0,-,3,1.50,6,0,1,1,4.2,3,3,0,100.0,7
2003-12-12,12,堺ブレイザーズ,旭化成スパーキッズ,4,,中垣内祐一,4,□,□,□,□,nan,3,2,0,66.7,66.7,0.50,0,0,0,-,1,0.25,0,0,0,0,-,0,0,0,-,3
2003-12-12,12,堺ブレイザーズ,旭化成スパーキッズ,5,,市橋祐之,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-12,12,堺ブレイザーズ,旭化成スパーキッズ,6,,千葉進也,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2003-12-12,12,堺ブレイザーズ,旭化成スパーキッズ,8,,成田貴志,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.25,15,0,0,3,5.0,0,0,0,-,1
2003-12-12,12,堺ブレイザーズ,旭化成スパーキッズ,10,,甲斐祐之,4,■,■,■,■,nan,30,15,1,50.0,46.7,3.75,3,3,0,100.0,2,0.50,13,1,2,1,9.6,23,19,0,82.6,18
2003-12-12,12,堺ブレイザーズ,旭化成スパーキッズ,11,L,増野彰,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,10,0,66.7,0
2003-12-12,12,堺ブレイザーズ,旭化成スパーキッズ,15,,伊藤信博,2,nan,nan,■,■,nan,6,5,0,83.3,83.3,2.50,0,0,0,-,1,0.50,8,0,2,4,12.5,1,0,0,0.0,6
2003-12-12,12,堺ブレイザーズ,旭化成スパーキッズ,17,,杉山マルコス,4,■,■,■,■,nan,21,14,2,66.7,57.1,3.50,3,3,0,100.0,0,-,13,1,2,4,13.8,28,22,0,78.6,15
2003-12-12,12,堺ブレイザーズ,旭化成スパーキッズ,19,,ビリングスブルック,4,■,■,■,■,nan,29,12,4,41.4,27.6,3.00,12,5,1,41.7,2,0.50,20,1,1,7,13.8,0,0,0,-,15
2003-12-12,12,堺ブレイザーズ,旭化成スパーキッズ,21,,金井修也,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,2,1,8.3,0,0,0,-,0
2003-12-12,12,旭化成スパーキッズ,堺ブレイザーズ,5,,高橋智則,4,■,■,■,■,nan,16,11,1,68.8,62.5,2.75,2,1,0,50.0,0,-,12,1,2,3,14.6,22,16,0,72.7,12
2003-12-12,12,旭化成スパーキッズ,堺ブレイザーズ,6,,熊谷豪,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,13,0,1,1,1.9,0,0,0,-,0
2003-12-12,12,旭化成スパーキッズ,堺ブレイザーズ,8,,鈴木孝政,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-12,12,旭化成スパーキッズ,堺ブレイザーズ,9,,丸山利明,3,■,nan,□,■,nan,11,3,0,27.3,27.3,1.00,0,0,0,-,0,-,8,0,3,1,3.1,12,4,0,33.3,3
2003-12-12,12,旭化成スパーキッズ,堺ブレイザーズ,10,,末次志朗,4,■,■,■,■,nan,19,8,0,42.1,42.1,2.00,0,0,0,-,4,1.00,12,0,0,3,6.2,0,0,0,-,12
2003-12-12,12,旭化成スパーキッズ,堺ブレイザーズ,11,L,舩越健太郎,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,36,25,0,69.4,0
2003-12-12,12,旭化成スパーキッズ,堺ブレイザーズ,12,,高橋慎治,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2003-12-12,12,旭化成スパーキッズ,堺ブレイザーズ,13,,真鍋智彦,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-12,12,旭化成スパーキッズ,堺ブレイザーズ,14,,大坪史明,4,■,■,■,■,nan,29,14,3,48.3,37.9,3.50,16,5,3,31.2,0,-,18,0,2,4,5.6,0,0,0,-,14
2003-12-12,12,旭化成スパーキッズ,堺ブレイザーズ,15,,古田博幸,2,nan,■,■,nan,nan,6,1,1,16.7,0.0,0.50,0,0,0,-,1,0.50,8,0,1,1,3.1,9,8,0,88.9,2
2003-12-12,12,旭化成スパーキッズ,堺ブレイザーズ,17,,青山晃,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-12,12,旭化成スパーキッズ,堺ブレイザーズ,23,,南克幸,4,■,■,■,■,nan,21,11,0,52.4,52.4,2.75,1,0,0,0.0,4,1.00,14,0,5,3,5.4,0,0,0,-,15
2003-12-13,12,東レアローズ,サントリーサンバーズ,1,,青山繁,4,■,■,■,■,nan,20,9,1,45.0,40.0,2.25,1,0,0,0.0,0,-,19,0,1,11,14.5,21,15,0,71.4,9
2003-12-13,12,東レアローズ,サントリーサンバーズ,4,,アブラーモフパーベル,4,■,■,■,■,nan,27,11,1,40.7,37.0,2.75,2,0,0,0.0,4,1.00,14,1,4,6,16.4,28,20,0,71.4,16
2003-12-13,12,東レアローズ,サントリーサンバーズ,6,,山口誠,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-13,12,東レアローズ,サントリーサンバーズ,7,,齋藤信治,4,■,■,■,■,nan,15,8,2,53.3,40.0,2.00,9,4,2,44.4,4,1.00,11,1,3,4,16.4,1,0,0,0.0,13
2003-12-13,12,東レアローズ,サントリーサンバーズ,10,,越谷章,4,■,■,■,■,nan,27,20,1,74.1,70.4,5.00,3,2,1,66.7,1,0.25,14,0,4,4,7.1,14,5,0,35.7,21
2003-12-13,12,東レアローズ,サントリーサンバーズ,14,,今田祐介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-13,12,東レアローズ,サントリーサンバーズ,15,L,掛川厚志,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,7,0,50.0,0
2003-12-13,12,東レアローズ,サントリーサンバーズ,16,,高杉洋平,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,1,0,2,26.0,0,0,0,-,1
2003-12-13,12,東レアローズ,サントリーサンバーズ,17,,篠田歩,4,■,■,■,■,nan,12,5,1,41.7,33.3,1.25,0,0,0,-,3,0.75,20,2,5,7,18.8,0,0,0,-,10
2003-12-13,12,東レアローズ,サントリーサンバーズ,18,,浅川敏,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-13,12,東レアローズ,サントリーサンバーズ,19,,浜口知良,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-13,12,東レアローズ,サントリーサンバーズ,20,,山本太二,4,■,■,■,■,nan,2,0,0,0.0,0.0,-,0,0,0,-,1,0.25,18,0,4,6,8.3,0,0,0,-,1
2003-12-13,12,サントリーサンバーズ,東レアローズ,1,,山村宏太,4,■,■,■,■,nan,4,3,0,75.0,75.0,0.75,0,0,0,-,1,0.25,14,0,0,2,3.6,0,0,0,-,4
2003-12-13,12,サントリーサンバーズ,東レアローズ,2,,佐々木太一,4,■,■,■,■,nan,14,8,1,57.1,50.0,2.00,0,0,0,-,3,0.75,14,1,4,4,12.9,4,1,0,25.0,12
2003-12-13,12,サントリーサンバーズ,東レアローズ,4,,清水雅之,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,2,0.67,7,1,0,2,18.6,0,0,0,-,3
2003-12-13,12,サントリーサンバーズ,東レアローズ,5,,小坂慎吾,3,□,□,nan,□,nan,2,0,0,0.0,0.0,-,1,0,0,0.0,1,0.33,7,0,2,2,7.1,8,2,0,25.0,1
2003-12-13,12,サントリーサンバーズ,東レアローズ,6,,栗原圭介,2,nan,nan,□,■,nan,1,1,0,100.0,100.0,0.50,0,0,0,-,1,0.50,8,0,0,1,3.1,0,0,0,-,2
2003-12-13,12,サントリーサンバーズ,東レアローズ,7,,越川優,4,■,■,■,■,nan,22,12,2,54.5,45.5,3.00,5,1,2,20.0,0,-,16,0,4,5,7.8,30,14,0,46.7,12
2003-12-13,12,サントリーサンバーズ,東レアローズ,9,,桑田鎮典,4,■,■,■,■,nan,7,2,0,28.6,28.6,0.50,0,0,0,-,2,0.50,11,0,3,1,2.3,14,4,0,28.6,4
2003-12-13,12,サントリーサンバーズ,東レアローズ,12,,木原丈裕,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-13,12,サントリーサンバーズ,東レアローズ,14,,上田剛史,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,2,0,3,55.0,0,0,0,-,2
2003-12-13,12,サントリーサンバーズ,東レアローズ,16,,ジルソンベルナルド,4,■,■,■,■,nan,49,26,6,53.1,40.8,6.50,25,14,4,56.0,1,0.25,19,2,8,7,17.6,0,0,0,-,29
2003-12-13,12,サントリーサンバーズ,東レアローズ,17,,阿南卓,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-13,12,サントリーサンバーズ,東レアローズ,18,L,小川吉,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,14,0,63.6,0
2003-12-13,12,堺ブレイザーズ,パナソニックパンサーズ,0,,小西健太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-13,12,堺ブレイザーズ,パナソニックパンサーズ,1,,澤畠雄一郎,4,■,■,■,■,nan,9,2,0,22.2,22.2,0.50,0,0,0,-,0,-,8,0,1,6,18.8,1,1,0,100.0,2
2003-12-13,12,堺ブレイザーズ,パナソニックパンサーズ,4,,中垣内祐一,2,□,nan,□,nan,nan,3,0,0,0.0,0.0,-,2,0,0,0.0,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-13,12,堺ブレイザーズ,パナソニックパンサーズ,5,,市橋祐之,4,□,□,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,10,0,0,1,2.5,0,0,0,-,0
2003-12-13,12,堺ブレイザーズ,パナソニックパンサーズ,6,,千葉進也,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,0,0.0,2,0,0,0.0,0
2003-12-13,12,堺ブレイザーズ,パナソニックパンサーズ,8,,成田貴志,3,■,■,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,12,1,0,2,12.5,0,0,0,-,1
2003-12-13,12,堺ブレイザーズ,パナソニックパンサーズ,10,,甲斐祐之,4,■,■,■,■,nan,18,7,3,38.9,22.2,1.75,8,3,3,37.5,1,0.25,12,1,2,4,16.7,27,15,0,55.6,9
2003-12-13,12,堺ブレイザーズ,パナソニックパンサーズ,11,L,増野彰,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,15,0,71.4,0
2003-12-13,12,堺ブレイザーズ,パナソニックパンサーズ,15,,伊藤信博,4,■,■,■,■,nan,10,5,0,50.0,50.0,1.25,0,0,0,-,3,0.75,14,1,3,4,12.9,0,0,0,-,9
2003-12-13,12,堺ブレイザーズ,パナソニックパンサーズ,17,,杉山マルコス,4,■,■,■,■,nan,35,22,3,62.9,54.3,5.50,6,5,0,83.3,1,0.25,16,0,4,5,7.8,23,18,0,78.3,23
2003-12-13,12,堺ブレイザーズ,パナソニックパンサーズ,19,,ビリングスブルック,4,■,■,■,■,nan,25,10,4,40.0,24.0,2.50,13,8,3,61.5,2,0.50,12,0,4,2,4.2,0,0,0,-,12
